DTHI_map	external_map	external_family	spearman_rho	bijective_p_spin_two_sided	bijective_q_BH_global160	bijective_q_BH_family80	bijective_p_maxT_global160	bijective_p_maxT_family80	nonbijective_spearman_rho	nonbijective_p_spin_two_sided	nonbijective_q_BH_global160	nonbijective_q_BH_family80	nonbijective_p_maxT_global160	nonbijective_p_maxT_family80	bijective_high_support_spearman_rho	bijective_high_support_p_spin_two_sided	bijective_high_support_q_BH_sensitivity160	nonbijective_high_support_spearman_rho	nonbijective_high_support_p_spin_two_sided	nonbijective_high_support_q_BH_sensitivity160	LODO_mean_rho	LODO_median_rho	LODO_minimum_rho	LODO_maximum_rho	LODO_standard_deviation	minimum_absolute_LODO_rho	maximum_absolute_delta_from_primary	sign_concordant_omissions	sign_concordant_fraction	all_five_direction_concordant	LODO_stability_class	observed_rho_matches_nonbijective	nonbijective_any_corrected	bijective_any_corrected	bijective_global_maxT_significant	bijective_family_maxT_significant	bijective_global_BH_significant	bijective_family_BH_significant	bijective_high_support_BH_significant	LH46_direction_concordant	LH46_rho_delta_from_LH49	evidence_class	high_support_class	integrated_evidence_statement	priority_for_reporting	rank_global_maxT	evidence_tier	evidence_tier_order	evidence_tier_label	corrected_evidence_subclass	effect_direction	effect_magnitude	manuscript_term	reporting_permission	locked_priority_association	LODO_5of5_direction_concordant	LODO_rho_min	LODO_rho_max	LH46_BH_supported	manuscript_safe_sentence	causal_interpretation_allowed	independent_replication_claim_allowed	LH46_interpretation
axon_guidance_neurite_outgrowth	clinical_schizophrenia	clinical	0.3060204081632653	0.2080791920807919	0.7657416076574161	0.7019298070192981	1.0	0.9997000299970004	0.3060204081632653	0.2913708629137086	0.9636683390484482	0.8291100714489954	1.0	1.0	0.2965772432932469	0.2093790620937906	0.8162993224487075	0.2965772432932469	0.2862713728627137	0.9658041288069776	0.2996938775510204	0.2353061224489795	0.2140816326530612	0.4451020408163265	0.1083491375607689	0.2140816326530612	0.1390816326530611	5	1.0	True	direction_stable_moderate_effect_variation	True	False	False	False	False	False	False	False	True	-0.0094431648700183	no_corrected_spatial_support	LH46_direction_concordant_not_nominal	no_corrected_spatial_support;LODO_5of5_direction;LH46_direction_concordant_not_nominal	False	20.0	Tier3B_descriptive	4	Tier 3B — descriptive spatial correspondence	no_statistical_support	positive	small	descriptive spatial correspondence without statistical support	matrix_or_descriptive_summary_only	False	True	0.2140816326530612	0.4451020408163265	False	The axon guidance neurite outgrowth–clinical schizophrenia correspondence is presented descriptively and is not interpreted as statistically supported.	False	False	no_nested_LH46_BH_FDR_support
neurogenesis_migration_layering	clinical_adhd	clinical	0.0688845804178873	0.7212278772122788	0.9409140386774332	0.9158449234441636	1.0	1.0	0.0688845804178873	0.7593240675932407	0.9817396638714506	0.958257115464924	1.0	1.0	0.0067230001128313	0.9702029797020298	0.9950799791815692	0.0067230001128313	0.975002499750025	0.999900009999	0.0858863153773244	0.0847025211064392	0.0054087152031822	0.132870701783836	0.0518001529901078	0.0054087152031822	0.0639861213659487	5	1.0	True	direction_and_effect_size_stable	True	False	False	False	False	False	False	False	True	-0.0621615803050559	no_corrected_spatial_support	LH46_direction_concordant_not_nominal	no_corrected_spatial_support;LODO_5of5_direction;LH46_direction_concordant_not_nominal	False	20.0	Tier3B_descriptive	4	Tier 3B — descriptive spatial correspondence	no_statistical_support	positive	very_small	descriptive spatial correspondence without statistical support	matrix_or_descriptive_summary_only	False	True	0.0054087152031822	0.132870701783836	False	The neurogenesis migration layering–clinical adhd correspondence is presented descriptively and is not interpreted as statistically supported.	False	False	no_nested_LH46_BH_FDR_support
neurogenesis_migration_layering	clinical_asd	clinical	-0.2980916435565169	0.382961703829617	0.8664939957617142	0.7194994786235663	1.0	1.0	-0.2980916435565168	0.4836516348365163	0.9636683390484482	0.8291100714489954	1.0	1.0	-0.2455437013686381	0.4584541545845415	0.8994222528966617	-0.2455437013686382	0.555944405559444	0.9658041288069776	-0.284028984028243	-0.2758444753622955	-0.3877946749451435	-0.2115522003056006	0.0657461595699573	0.2115522003056006	0.0897030313886267	5	1.0	True	direction_and_effect_size_stable	True	False	False	False	False	False	False	False	True	0.0525479421878788	no_corrected_spatial_support	LH46_direction_concordant_not_nominal	no_corrected_spatial_support;LODO_5of5_direction;LH46_direction_concordant_not_nominal	False	20.0	Tier3B_descriptive	4	Tier 3B — descriptive spatial correspondence	no_statistical_support	negative	small	descriptive spatial correspondence without statistical support	matrix_or_descriptive_summary_only	False	True	-0.3877946749451435	-0.2115522003056006	False	The neurogenesis migration layering–clinical asd correspondence is presented descriptively and is not interpreted as statistically supported.	False	False	no_nested_LH46_BH_FDR_support
neurogenesis_migration_layering	clinical_depression	clinical	0.1973469387755101	0.458954104589541	0.8664939957617142	0.7194994786235663	1.0	1.0	0.1973469387755101	0.5907409259074092	0.9636683390484482	0.8291100714489954	1.0	1.0	0.2088806660499537	0.4102589741025897	0.893990600939906	0.2088806660499537	0.5511448855114488	0.9658041288069776	0.2167959183673469	0.2147959183673469	0.1793877551020408	0.2442857142857142	0.0249799586474335	0.1793877551020408	0.0469387755102041	5	1.0	True	direction_and_effect_size_stable	True	False	False	False	False	False	False	False	True	0.0115337272744436	no_corrected_spatial_support	LH46_direction_concordant_not_nominal	no_corrected_spatial_support;LODO_5of5_direction;LH46_direction_concordant_not_nominal	False	20.0	Tier3B_descriptive	4	Tier 3B — descriptive spatial correspondence	no_statistical_support	positive	very_small	descriptive spatial correspondence without statistical support	matrix_or_descriptive_summary_only	False	True	0.1793877551020408	0.2442857142857142	False	The neurogenesis migration layering–clinical depression correspondence is presented descriptively and is not interpreted as statistically supported.	False	False	no_nested_LH46_BH_FDR_support
neurogenesis_migration_layering	clinical_epilepsy	clinical	-0.1214285714285714	0.718928107189281	0.9409140386774332	0.9158449234441636	1.0	1.0	-0.1214285714285713	0.7951204879512048	0.9817396638714506	0.958257115464924	1.0	1.0	-0.1358618563058896	0.6719328067193281	0.937114921601365	-0.1358618563058896	0.7613238676132387	0.9658041288069776	-0.1309591836734693	-0.1397959183673469	-0.1789795918367346	-0.0883673469387755	0.0360733841804555	0.0883673469387755	0.0575510204081633	5	1.0	True	direction_and_effect_size_stable	True	False	False	False	False	False	False	False	True	-0.0144332848773181	no_corrected_spatial_support	LH46_direction_concordant_not_nominal	no_corrected_spatial_support;LODO_5of5_direction;LH46_direction_concordant_not_nominal	False	20.0	Tier3B_descriptive	4	Tier 3B — descriptive spatial correspondence	no_statistical_support	negative	very_small	descriptive spatial correspondence without statistical support	matrix_or_descriptive_summary_only	False	True	-0.1789795918367346	-0.0883673469387755	False	The neurogenesis migration layering–clinical epilepsy correspondence is presented descriptively and is not interpreted as statistically supported.	False	False	no_nested_LH46_BH_FDR_support
neurogenesis_migration_layering	clinical_ocd	clinical	0.2157142857142857	0.2101789821017898	0.7657416076574161	0.7019298070192981	1.0	1.0	0.2157142857142857	0.3235676432356764	0.9636683390484482	0.8291100714489954	1.0	1.0	0.1721245760098674	0.3286671332866713	0.893990600939906	0.1721245760098673	0.4543545645435456	0.9658041288069776	0.2082244897959183	0.2132653061224489	0.1560204081632653	0.2713265306122449	0.051336601843905	0.1560204081632653	0.0596938775510204	5	1.0	True	direction_and_effect_size_stable	True	False	False	False	False	False	False	False	True	-0.0435897097044182	no_corrected_spatial_support	LH46_direction_concordant_not_nominal	no_corrected_spatial_support;LODO_5of5_direction;LH46_direction_concordant_not_nominal	False	20.0	Tier3B_descriptive	4	Tier 3B — descriptive spatial correspondence	no_statistical_support	positive	small	descriptive spatial correspondence without statistical support	matrix_or_descriptive_summary_only	False	True	0.1560204081632653	0.2713265306122449	False	The neurogenesis migration layering–clinical ocd correspondence is presented descriptively and is not interpreted as statistically supported.	False	False	no_nested_LH46_BH_FDR_support
neurogenesis_migration_layering	clinical_parkinsons	clinical	-0.2271428571428571	0.483951604839516	0.8664939957617142	0.7194994786235663	1.0	1.0	-0.2271428571428571	0.56994300569943	0.9636683390484482	0.8291100714489954	1.0	1.0	-0.233795868023435	0.4458554144585541	0.8994222528966617	-0.233795868023435	0.5304469553044695	0.9658041288069776	-0.2315102040816326	-0.2172448979591836	-0.3118367346938775	-0.176938775510204	0.0580688187709439	0.176938775510204	0.0846938775510204	5	1.0	True	direction_and_effect_size_stable	True	False	False	False	False	False	False	False	True	-0.0066530108805779	no_corrected_spatial_support	LH46_direction_concordant_not_nominal	no_corrected_spatial_support;LODO_5of5_direction;LH46_direction_concordant_not_nominal	False	20.0	Tier3B_descriptive	4	Tier 3B — descriptive spatial correspondence	no_statistical_support	negative	small	descriptive spatial correspondence without statistical support	matrix_or_descriptive_summary_only	False	True	-0.3118367346938775	-0.176938775510204	False	The neurogenesis migration layering–clinical parkinsons correspondence is presented descriptively and is not interpreted as statistically supported.	False	False	no_nested_LH46_BH_FDR_support
neurogenesis_migration_layering	clinical_schizophrenia	clinical	-0.2281632653061224	0.4766523347665233	0.8664939957617142	0.7194994786235663	1.0	1.0	-0.2281632653061224	0.5855414458554145	0.9636683390484482	0.8291100714489954	1.0	1.0	-0.2345359235275978	0.4347565243475652	0.8994222528966617	-0.2345359235275979	0.5475452454754525	0.9658041288069776	-0.2149591836734693	-0.1996938775510203	-0.3494897959183673	-0.1385714285714285	0.080622338556914	0.1385714285714285	0.1213265306122449	5	1.0	True	direction_stable_moderate_effect_variation	True	False	False	False	False	False	False	False	True	-0.0063726582214753	no_corrected_spatial_support	LH46_direction_concordant_not_nominal	no_corrected_spatial_support;LODO_5of5_direction;LH46_direction_concordant_not_nominal	False	20.0	Tier3B_descriptive	4	Tier 3B — descriptive spatial correspondence	no_statistical_support	negative	small	descriptive spatial correspondence without statistical support	matrix_or_descriptive_summary_only	False	True	-0.3494897959183673	-0.1385714285714285	False	The neurogenesis migration layering–clinical schizophrenia correspondence is presented descriptively and is not interpreted as statistically supported.	False	False	no_nested_LH46_BH_FDR_support
oligodendrocyte_myelination	clinical_adhd	clinical	-0.0222471681942213	0.8859114088591141	0.9708618179277964	0.9708618179277964	1.0	1.0	-0.0222471681942213	0.8841115888411158	0.9817396638714506	0.9817396638714506	1.0	1.0	-0.0602602854150112	0.7010298970102989	0.937114921601365	-0.0602602854150111	0.7164283571642835	0.9658041288069776	-0.0280436780723488	-0.0054087152031822	-0.2037963068066977	0.070823553792613	0.1148231991890018	0.0054087152031822	0.1815491386124764	3	0.6	False	donor_sensitive	True	False	False	False	False	False	False	False	True	-0.0380131172207899	no_corrected_spatial_support	LH46_direction_concordant_not_nominal	no_corrected_spatial_support;LODO_3of5_direction;LH46_direction_concordant_not_nominal	False	20.0	Tier3B_descriptive	4	Tier 3B — descriptive spatial correspondence	no_statistical_support	negative	very_small	descriptive spatial correspondence without statistical support	matrix_or_descriptive_summary_only	False	False	-0.2037963068066977	0.070823553792613	False	The oligodendrocyte myelination–clinical adhd correspondence is presented descriptively and is not interpreted as statistically supported.	False	False	no_nested_LH46_BH_FDR_support
oligodendrocyte_myelination	clinical_asd	clinical	0.151954281840347	0.3136686331366863	0.8664939957617142	0.7194994786235663	1.0	1.0	0.151954281840347	0.3012698730126987	0.9636683390484482	0.8291100714489954	1.0	1.0	0.1416764335703998	0.3676632336766323	0.893990600939906	0.1416764335703998	0.3795620437956204	0.9658041288069776	0.1424022866890666	0.1378712120660234	0.0239820391084496	0.2813552417957264	0.095344406007388	0.0239820391084496	0.1294009599553794	5	1.0	True	direction_stable_moderate_effect_variation	True	False	False	False	False	False	False	False	True	-0.0102778482699472	no_corrected_spatial_support	LH46_direction_concordant_not_nominal	no_corrected_spatial_support;LODO_5of5_direction;LH46_direction_concordant_not_nominal	False	20.0	Tier3B_descriptive	4	Tier 3B — descriptive spatial correspondence	no_statistical_support	positive	very_small	descriptive spatial correspondence without statistical support	matrix_or_descriptive_summary_only	False	True	0.0239820391084496	0.2813552417957264	False	The oligodendrocyte myelination–clinical asd correspondence is presented descriptively and is not interpreted as statistically supported.	False	False	no_nested_LH46_BH_FDR_support
oligodendrocyte_myelination	clinical_bipolar	clinical	0.046734693877551	0.7549245075492451	0.9490300969903008	0.9163789503402602	1.0	1.0	0.046734693877551	0.7505249475052495	0.9817396638714506	0.958257115464924	1.0	1.0	0.0244835029293863	0.8731126887311269	0.962373561301588	0.0244835029293863	0.8718128187181282	0.97434700974347	0.0362653061224489	-0.0110204081632653	-0.1376530612244897	0.1915306122448979	0.14494086386923	0.0110204081632653	0.1843877551020407	2	0.4	False	donor_sensitive	True	False	False	False	False	False	False	False	True	-0.0222511909481646	no_corrected_spatial_support	LH46_direction_concordant_not_nominal	no_corrected_spatial_support;LODO_2of5_direction;LH46_direction_concordant_not_nominal	False	20.0	Tier3B_descriptive	4	Tier 3B — descriptive spatial correspondence	no_statistical_support	positive	very_small	descriptive spatial correspondence without statistical support	matrix_or_descriptive_summary_only	False	False	-0.1376530612244897	0.1915306122448979	False	The oligodendrocyte myelination–clinical bipolar correspondence is presented descriptively and is not interpreted as statistically supported.	False	False	no_nested_LH46_BH_FDR_support
oligodendrocyte_myelination	clinical_depression	clinical	0.2326530612244897	0.1141885811418858	0.5706096057060961	0.5230588052305881	1.0	1.0	0.2326530612244897	0.1147885211478852	0.76436800764368	0.6069981237170401	1.0	1.0	0.2185013876040703	0.1538846115388461	0.6839316068393161	0.2185013876040703	0.1640835916408359	0.8354164583541646	0.1816326530612245	0.1823469387755101	0.1290816326530612	0.2465306122448979	0.0426871019323978	0.1290816326530612	0.1035714285714284	5	1.0	True	direction_stable_moderate_effect_variation	True	False	False	False	False	False	False	False	True	-0.0141516736204193	no_corrected_spatial_support	LH46_direction_concordant_not_nominal	no_corrected_spatial_support;LODO_5of5_direction;LH46_direction_concordant_not_nominal	False	20.0	Tier3B_descriptive	4	Tier 3B — descriptive spatial correspondence	no_statistical_support	positive	small	descriptive spatial correspondence without statistical support	matrix_or_descriptive_summary_only	False	True	0.1290816326530612	0.2465306122448979	False	The oligodendrocyte myelination–clinical depression correspondence is presented descriptively and is not interpreted as statistically supported.	False	False	no_nested_LH46_BH_FDR_support
oligodendrocyte_myelination	clinical_epilepsy	clinical	-0.263469387755102	0.065993400659934	0.47995200479952	0.47995200479952	1.0	1.0	-0.263469387755102	0.0441955804419558	0.51994800519948	0.454954504549545	1.0	1.0	-0.2670983657107615	0.0764923507649235	0.4588112617309698	-0.2670983657107617	0.0590940905909409	0.6303369663033697	-0.2178367346938775	-0.1941836734693877	-0.3626530612244897	-0.121938775510204	0.0951464926331575	0.121938775510204	0.1415306122448979	5	1.0	True	direction_stable_moderate_effect_variation	True	False	False	False	False	False	False	False	True	-0.0036289779556595	no_corrected_spatial_support	LH46_direction_concordant_not_nominal	no_corrected_spatial_support;LODO_5of5_direction;LH46_direction_concordant_not_nominal	False	20.0	Tier3B_descriptive	4	Tier 3B — descriptive spatial correspondence	no_statistical_support	negative	small	descriptive spatial correspondence without statistical support	matrix_or_descriptive_summary_only	False	True	-0.3626530612244897	-0.121938775510204	False	The oligodendrocyte myelination–clinical epilepsy correspondence is presented descriptively and is not interpreted as statistically supported.	False	False	no_nested_LH46_BH_FDR_support
oligodendrocyte_myelination	clinical_ocd	clinical	0.2321428571428571	0.1093890610938906	0.5645887024200805	0.5230588052305881	1.0	1.0	0.2321428571428571	0.1266873312668733	0.76436800764368	0.6069981237170401	1.0	1.0	0.2605612087573234	0.0787921207879212	0.4588112617309698	0.2605612087573234	0.0807919208079192	0.7027445403607787	0.2033061224489795	0.211734693877551	0.0874489795918367	0.2803061224489795	0.0783813497268721	0.0874489795918367	0.1446938775510203	5	1.0	True	direction_stable_moderate_effect_variation	True	False	False	False	False	False	False	False	True	0.0284183516144663	no_corrected_spatial_support	LH46_direction_concordant_not_nominal	no_corrected_spatial_support;LODO_5of5_direction;LH46_direction_concordant_not_nominal	False	20.0	Tier3B_descriptive	4	Tier 3B — descriptive spatial correspondence	no_statistical_support	positive	small	descriptive spatial correspondence without statistical support	matrix_or_descriptive_summary_only	False	True	0.0874489795918367	0.2803061224489795	False	The oligodendrocyte myelination–clinical ocd correspondence is presented descriptively and is not interpreted as statistically supported.	False	False	no_nested_LH46_BH_FDR_support
oligodendrocyte_myelination	clinical_parkinsons	clinical	-0.0039795918367346	0.9792020797920208	0.9895010498950104	0.9894010598940106	1.0	1.0	-0.0039795918367347	0.9805019498050196	0.9917008299170084	0.988001199880012	1.0	1.0	0.044218316373728	0.7805219478052194	0.937114921601365	0.044218316373728	0.7792220777922207	0.9658041288069776	0.006734693877551	-0.020204081632653	-0.0427551020408163	0.1257142857142857	0.0679248932917555	0.0040816326530612	0.1296938775510204	4	0.8	False	mostly_direction_stable	True	False	False	False	False	False	False	False	False	0.0481979082104626	no_corrected_spatial_support	LH46_direction_discordant	no_corrected_spatial_support;LODO_4of5_direction;LH46_direction_discordant	False	20.0	Tier3B_descriptive	4	Tier 3B — descriptive spatial correspondence	no_statistical_support	negative	very_small	descriptive spatial correspondence without statistical support	matrix_or_descriptive_summary_only	False	False	-0.0427551020408163	0.1257142857142857	False	The oligodendrocyte myelination–clinical parkinsons correspondence is presented descriptively and is not interpreted as statistically supported.	False	False	no_nested_LH46_BH_FDR_support
oligodendrocyte_myelination	clinical_schizophrenia	clinical	0.1393877551020408	0.3582641735826417	0.8664939957617142	0.7194994786235663	1.0	1.0	0.1393877551020408	0.340965903409659	0.9636683390484482	0.8291100714489954	1.0	1.0	0.1438791242676534	0.3620637936206379	0.893990600939906	0.1438791242676534	0.3608639136086391	0.9658041288069776	0.1209795918367346	0.1405102040816326	0.0138775510204081	0.2253061224489796	0.10117568462177	0.0138775510204081	0.1255102040816326	5	1.0	True	direction_stable_moderate_effect_variation	True	False	False	False	False	False	False	False	True	0.0044913691656126	no_corrected_spatial_support	LH46_direction_concordant_not_nominal	no_corrected_spatial_support;LODO_5of5_direction;LH46_direction_concordant_not_nominal	False	20.0	Tier3B_descriptive	4	Tier 3B — descriptive spatial correspondence	no_statistical_support	positive	very_small	descriptive spatial correspondence without statistical support	matrix_or_descriptive_summary_only	False	True	0.0138775510204081	0.2253061224489796	False	The oligodendrocyte myelination–clinical schizophrenia correspondence is presented descriptively and is not interpreted as statistically supported.	False	False	no_nested_LH46_BH_FDR_support
patterning_arealization	clinical_adhd	clinical	-0.0988876421110115	0.5976402359764024	0.9082865298375824	0.8243313599674515	1.0	1.0	-0.0988876421110116	0.6564343565643436	0.9817396638714506	0.9054266987094396	1.0	1.0	-0.065564670825135	0.7396260373962604	0.937114921601365	-0.0655646708251349	0.7815218478152185	0.9658041288069776	-0.0765996534246907	-0.0485763855983916	-0.1877742636576484	-0.0156138382280544	0.0692401089859497	0.0156138382280544	0.0888866215466368	5	1.0	True	direction_and_effect_size_stable	True	False	False	False	False	False	False	False	True	0.0333229712858765	no_corrected_spatial_support	LH46_direction_concordant_not_nominal	no_corrected_spatial_support;LODO_5of5_direction;LH46_direction_concordant_not_nominal	False	20.0	Tier3B_descriptive	4	Tier 3B — descriptive spatial correspondence	no_statistical_support	negative	very_small	descriptive spatial correspondence without statistical support	matrix_or_descriptive_summary_only	False	True	-0.1877742636576484	-0.0156138382280544	False	The patterning arealization–clinical adhd correspondence is presented descriptively and is not interpreted as statistically supported.	False	False	no_nested_LH46_BH_FDR_support
patterning_arealization	clinical_bipolar	clinical	0.1442857142857142	0.3811618838116188	0.8664939957617142	0.7194994786235663	1.0	1.0	0.1442857142857142	0.4498550144985501	0.9636683390484482	0.8291100714489954	1.0	1.0	0.1958063521430773	0.2688731126887311	0.893990600939906	0.1958063521430774	0.3172682731726827	0.9658041288069776	0.1122653061224489	0.1609183673469387	-0.023469387755102	0.2374489795918367	0.1267628998485327	0.0231632653061224	0.1677551020408162	3	0.6	False	donor_sensitive	True	False	False	False	False	False	False	False	True	0.051520637857363	no_corrected_spatial_support	LH46_direction_concordant_not_nominal	no_corrected_spatial_support;LODO_3of5_direction;LH46_direction_concordant_not_nominal	False	20.0	Tier3B_descriptive	4	Tier 3B — descriptive spatial correspondence	no_statistical_support	positive	very_small	descriptive spatial correspondence without statistical support	matrix_or_descriptive_summary_only	False	False	-0.023469387755102	0.2374489795918367	False	The patterning arealization–clinical bipolar correspondence is presented descriptively and is not interpreted as statistically supported.	False	False	no_nested_LH46_BH_FDR_support
patterning_arealization	clinical_depression	clinical	-0.2065306122448979	0.2105789421057894	0.7657416076574161	0.7019298070192981	1.0	1.0	-0.2065306122448979	0.2621737826217378	0.9636683390484482	0.8291100714489954	1.0	1.0	-0.2407030527289546	0.1742825717428257	0.7338213547066347	-0.2407030527289546	0.2341765823417658	0.9658041288069776	-0.1883877551020408	-0.2291836734693877	-0.3623469387755101	0.0246938775510204	0.1528544249233854	0.0246938775510204	0.2312244897959183	4	0.8	False	mostly_direction_stable	True	False	False	False	False	False	False	False	True	-0.0341724404840566	no_corrected_spatial_support	LH46_direction_concordant_not_nominal	no_corrected_spatial_support;LODO_4of5_direction;LH46_direction_concordant_not_nominal	False	20.0	Tier3B_descriptive	4	Tier 3B — descriptive spatial correspondence	no_statistical_support	negative	small	descriptive spatial correspondence without statistical support	matrix_or_descriptive_summary_only	False	False	-0.3623469387755101	0.0246938775510204	False	The patterning arealization–clinical depression correspondence is presented descriptively and is not interpreted as statistically supported.	False	False	no_nested_LH46_BH_FDR_support
patterning_arealization	clinical_epilepsy	clinical	0.1349999999999999	0.3683631636836316	0.8664939957617142	0.7194994786235663	1.0	1.0	0.1349999999999999	0.4480551944805519	0.9636683390484482	0.8291100714489954	1.0	1.0	0.2148011100832562	0.2142785721427857	0.8162993224487075	0.2148011100832562	0.3076692330766923	0.9658041288069776	0.1315918367346938	0.1743877551020408	0.0353061224489795	0.2189795918367346	0.0884065933020569	0.0353061224489795	0.0996938775510203	5	1.0	True	direction_and_effect_size_stable	True	False	False	False	False	False	False	False	True	0.0798011100832563	no_corrected_spatial_support	LH46_direction_concordant_not_nominal	no_corrected_spatial_support;LODO_5of5_direction;LH46_direction_concordant_not_nominal	False	20.0	Tier3B_descriptive	4	Tier 3B — descriptive spatial correspondence	no_statistical_support	positive	very_small	descriptive spatial correspondence without statistical support	matrix_or_descriptive_summary_only	False	True	0.0353061224489795	0.2189795918367346	False	The patterning arealization–clinical epilepsy correspondence is presented descriptively and is not interpreted as statistically supported.	False	False	no_nested_LH46_BH_FDR_support
patterning_arealization	clinical_ocd	clinical	0.0161224489795918	0.9294070592940706	0.9895010498950104	0.9844278730021736	1.0	1.0	0.0161224489795918	0.9447055294470552	0.9917008299170084	0.988001199880012	1.0	1.0	-0.0242368177613321	0.8962103789621038	0.962373561301588	-0.024236817761332	0.9182081791820818	0.9816236919354422	-0.0199795918367346	-0.0203061224489795	-0.0588775510204081	0.0206122448979591	0.0338593662775117	0.0060204081632653	0.0749999999999999	2	0.4	False	donor_sensitive	True	False	False	False	False	False	False	False	False	-0.0403592667409238	no_corrected_spatial_support	LH46_direction_discordant	no_corrected_spatial_support;LODO_2of5_direction;LH46_direction_discordant	False	20.0	Tier3B_descriptive	4	Tier 3B — descriptive spatial correspondence	no_statistical_support	positive	very_small	descriptive spatial correspondence without statistical support	matrix_or_descriptive_summary_only	False	False	-0.0588775510204081	0.0206122448979591	False	The patterning arealization–clinical ocd correspondence is presented descriptively and is not interpreted as statistically supported.	False	False	no_nested_LH46_BH_FDR_support
patterning_arealization	clinical_parkinsons	clinical	-0.2601020408163265	0.0891910808919108	0.54216800542168	0.5096633193823475	1.0	1.0	-0.2601020408163265	0.128987101289871	0.76436800764368	0.6069981237170401	1.0	1.0	-0.3022510021584952	0.0732926707329267	0.4588112617309698	-0.3022510021584952	0.1026897310268973	0.7027445403607787	-0.2439591836734693	-0.256734693877551	-0.4059183673469387	-0.0823469387755102	0.1211687195631904	0.0823469387755102	0.1777551020408163	5	1.0	True	direction_stable_moderate_effect_variation	True	False	False	False	False	False	False	False	True	-0.0421489613421687	no_corrected_spatial_support	LH46_direction_concordant_not_nominal	no_corrected_spatial_support;LODO_5of5_direction;LH46_direction_concordant_not_nominal	False	20.0	Tier3B_descriptive	4	Tier 3B — descriptive spatial correspondence	no_statistical_support	negative	small	descriptive spatial correspondence without statistical support	matrix_or_descriptive_summary_only	False	True	-0.4059183673469387	-0.0823469387755102	False	The patterning arealization–clinical parkinsons correspondence is presented descriptively and is not interpreted as statistically supported.	False	False	no_nested_LH46_BH_FDR_support
patterning_arealization	clinical_schizophrenia	clinical	0.0037755102040816	0.9793020697930208	0.9895010498950104	0.9894010598940106	1.0	1.0	0.0037755102040816	0.985001499850015	0.9917008299170084	0.988001199880012	1.0	1.0	-0.0095590502621029	0.957904209579042	0.9950799791815692	-0.009559050262103	0.966103389661034	0.999900009999	-0.0151836734693877	-0.0745918367346938	-0.1062244897959183	0.1301020408163265	0.1079962225726553	0.070204081632653	0.1263265306122449	2	0.4	False	donor_sensitive	True	False	False	False	False	False	False	False	False	-0.0133345604661845	no_corrected_spatial_support	LH46_direction_discordant	no_corrected_spatial_support;LODO_2of5_direction;LH46_direction_discordant	False	20.0	Tier3B_descriptive	4	Tier 3B — descriptive spatial correspondence	no_statistical_support	positive	very_small	descriptive spatial correspondence without statistical support	matrix_or_descriptive_summary_only	False	False	-0.1062244897959183	0.1301020408163265	False	The patterning arealization–clinical schizophrenia correspondence is presented descriptively and is not interpreted as statistically supported.	False	False	no_nested_LH46_BH_FDR_support
preliminary_maturation_balance	clinical_adhd	clinical	0.0593938160047561	0.7505249475052495	0.9490300969903008	0.9163789503402602	1.0	1.0	0.0593938160047561	0.7946205379462054	0.9817396638714506	0.958257115464924	1.0	1.0	-0.0269536793514431	0.8933106689331067	0.962373561301588	-0.026953679351443	0.9083091690830916	0.9816236919354422	0.0643126853027445	0.0659250947406743	-0.0075517910384054	0.1761404234092941	0.0748882355959152	0.0006123073814923	0.116746607404538	3	0.6	False	donor_sensitive	True	False	False	False	False	False	False	False	False	-0.0863474953561992	no_corrected_spatial_support	LH46_direction_discordant	no_corrected_spatial_support;LODO_3of5_direction;LH46_direction_discordant	False	20.0	Tier3B_descriptive	4	Tier 3B — descriptive spatial correspondence	no_statistical_support	positive	very_small	descriptive spatial correspondence without statistical support	matrix_or_descriptive_summary_only	False	False	-0.0075517910384054	0.1761404234092941	False	The preliminary maturation balance–clinical adhd correspondence is presented descriptively and is not interpreted as statistically supported.	False	False	no_nested_LH46_BH_FDR_support
preliminary_maturation_balance	clinical_asd	clinical	0.1533829990638291	0.4795520447955204	0.8664939957617142	0.7194994786235663	1.0	1.0	0.1533829990638291	0.5365463453654634	0.9636683390484482	0.8291100714489954	1.0	1.0	0.2116203063038929	0.3165683431656834	0.893990600939906	0.2116203063038928	0.3618638136186381	0.9658041288069776	0.160975610594334	0.1033778962419553	0.0778650886797748	0.3589141767847552	0.1191920492668758	0.0778650886797748	0.205531177720926	5	1.0	True	direction_stable_high_effect_variation	True	False	False	False	False	False	False	False	True	0.0582373072400637	no_corrected_spatial_support	LH46_direction_concordant_not_nominal	no_corrected_spatial_support;LODO_5of5_direction;LH46_direction_concordant_not_nominal	False	20.0	Tier3B_descriptive	4	Tier 3B — descriptive spatial correspondence	no_statistical_support	positive	very_small	descriptive spatial correspondence without statistical support	matrix_or_descriptive_summary_only	False	True	0.0778650886797748	0.3589141767847552	False	The preliminary maturation balance–clinical asd correspondence is presented descriptively and is not interpreted as statistically supported.	False	False	no_nested_LH46_BH_FDR_support
