profile_index	profile_id	analysis_scope	is_primary_scope	chemical_query	evidence_tier	signature_count	unique_cell_count	neural_lineage_signature_count	axis_name	observed_score	null_mean	null_standard_deviation	empirical_z	empirical_p_upper	empirical_p_lower	empirical_p_two_sided	empirical_p_upper_FDR_within_axis	empirical_p_upper_FDR_within_scope_all_axes	empirical_p_lower_FDR_within_axis	empirical_p_lower_FDR_within_scope_all_axes	empirical_p_two_sided_FDR_within_axis	empirical_p_two_sided_FDR_within_scope_all_axes	maxT_p_upper_within_axis	maxT_p_lower_within_axis	maxT_p_two_sided_within_axis	maxT_p_upper_within_scope_all_axes	maxT_p_lower_within_scope_all_axes	maxT_p_two_sided_within_scope_all_axes	directional_FDR_evidence_class	global_maxT_evidence_class	observed_direction	empirical_direction	evidence_level	generic_evidence_class	biological_interpretation	absolute_direction_supported	null_relative_only
6	all_cells_cell_balanced|fulvestrant	all_cells_cell_balanced	True	fulvestrant	Tier_D_no_fixed_panel_mechanism	42	7	0	late_minus_early	-0.0427428791666775	-0.0253985059240927	0.0128158784640936	-1.3533503217261904	0.910617876424715	0.0895820835832833	0.1791641671665667	0.9978004399120176	1.0	0.2239552089582083	0.32249550089982	0.2986069452776111	0.3100918277882885	1.0	0.7260547890421916	0.9332133573285344	1.0	0.9978004399120176	1.0	not_FDR_supported	not_global_maxT_supported	negative	none	none	not_empirically_supported	not_empirically_supported	False	False
6	all_cells_cell_balanced|fulvestrant	all_cells_cell_balanced	True	fulvestrant	Tier_D_no_fixed_panel_mechanism	42	7	0	late_minus_injury	-0.0341699509959198	-0.0198464345076929	0.0127440710635171	-1.1239357044415237	0.8672265546890622	0.1329734053189362	0.2659468106378724	1.0	1.0	0.2691961607678464	0.4034676935580626	0.3589282143571286	0.4126760854725606	1.0	0.8562287542491501	0.982003599280144	1.0	1.0	1.0	not_FDR_supported	not_global_maxT_supported	negative	none	none	not_empirically_supported	not_empirically_supported	False	False
7	all_cells_cell_balanced|mitoxantrone	all_cells_cell_balanced	True	mitoxantrone	Tier_C_program_overlap_dependent	345	29	7	developmental_shift	0.3078422324714972	0.3061905057907104	0.008538362884484	0.1934477022273556	0.4287142571485703	0.5714857028594281	0.8574285142971406	0.6430713857228555	0.8769155259857121	1.0	1.0	0.8574285142971406	0.8973089103109612	0.9994001199760048	1.0	1.0	1.0	1.0	1.0	not_FDR_supported	not_global_maxT_supported	positive	none	none	not_empirically_supported	not_empirically_supported	False	False
7	all_cells_cell_balanced|mitoxantrone	all_cells_cell_balanced	True	mitoxantrone	Tier_C_program_overlap_dependent	345	29	7	early_program_suppression	-0.1356698065206025	-0.1272096883594989	0.0143993150665164	-0.5875361516865729	0.7198560287942412	0.2803439312137572	0.5606878624275144	0.9411689090753278	1.0	0.6007369954580513	0.6639724686641619	0.6469475335702091	0.68191767051995	1.0	0.9882023595280944	1.0	1.0	1.0	1.0	not_FDR_supported	not_global_maxT_supported	negative	none	none	not_empirically_supported	not_empirically_supported	False	False
7	all_cells_cell_balanced|mitoxantrone	all_cells_cell_balanced	True	mitoxantrone	Tier_C_program_overlap_dependent	345	29	7	injury_stress	0.3341670131177551	0.3196475009322166	0.0155478052829756	0.9338624919259124	0.1765646870625875	0.823635272945411	0.353129374125175	0.4414117176564687	0.5126071559881572	1.0	1.0	0.662117576484703	0.4965881823635273	0.9276144771045792	1.0	0.996000799840032	1.0	1.0	1.0	not_FDR_supported	not_global_maxT_supported	positive	none	none	not_empirically_supported	not_empirically_supported	False	False
7	all_cells_cell_balanced|mitoxantrone	all_cells_cell_balanced	True	mitoxantrone	Tier_C_program_overlap_dependent	345	29	7	late_maturation_support	0.2389076784104991	0.2472555309265852	0.015631853620042	-0.5340283192892097	0.7036592681463707	0.2965406918616277	0.5930813837232554	0.9996000799840032	1.0	0.4942344864360461	0.6843246735268331	0.6354443397034879	0.7116976604679064	1.0	0.9942011597680463	1.0	1.0	1.0	1.0	not_FDR_supported	not_global_maxT_supported	positive	none	none	not_empirically_supported	not_empirically_supported	False	False
7	all_cells_cell_balanced|mitoxantrone	all_cells_cell_balanced	True	mitoxantrone	Tier_C_program_overlap_dependent	345	29	7	late_minus_early	0.3745774849311016	0.3744652195692062	0.0222578800049061	0.0050438479257978	0.4943011397720456	0.5058988202359528	0.9886022795440912	0.9978004399120176	0.9425614877024594	0.8431647003932546	1.0	0.9886022795440912	0.99500099980004	0.9998000399920016	1.0	1.0	1.0	1.0	1.0	not_FDR_supported	not_global_maxT_supported	positive	none	none	not_empirically_supported	not_empirically_supported	False	False
7	all_cells_cell_balanced|mitoxantrone	all_cells_cell_balanced	True	mitoxantrone	Tier_C_program_overlap_dependent	345	29	7	late_minus_injury	-0.0952593347072559	-0.0723919697709381	0.0215920730876038	-1.0590629646139016	0.856628674265147	0.1435712857428514	0.2871425714857029	1.0	1.0	0.2691961607678464	0.4037942411517696	0.3589282143571286	0.4236529743231682	1.0	0.8840231953609278	0.9902019596080784	1.0	1.0	1.0	not_FDR_supported	not_global_maxT_supported	negative	none	none	not_empirically_supported	not_empirically_supported	False	False
8	all_cells_cell_balanced|primaquine	all_cells_cell_balanced	True	primaquine	Tier_C_program_overlap_dependent	42	7	0	developmental_shift	-0.0285710302003479	0.0226244484345428	0.0055100554802276	-9.291281878848904	1.0	0.0001999600079984	0.0003999200159968	1.0	1.0	0.000999800039992	0.0025709143885508	0.0005998800239952	0.0018943579705111	1.0	0.0001999600079984	0.0001999600079984	1.0	0.0001999600079984	0.0001999600079984	negative_FDR_supported	negative_global_maxT_supported	negative	negative	global_maxT	absolute_negative_global_maxT_supported	negative_developmental_state_shift_global_maxT	True	False
8	all_cells_cell_balanced|primaquine	all_cells_cell_balanced	True	primaquine	Tier_C_program_overlap_dependent	42	7	0	early_program_suppression	-0.0277931249568359	-0.0177931445361531	0.0093369514279585	-1.0710112929086095	0.8612277544491101	0.1389722055588882	0.2779444111177764	0.9411689090753278	1.0	0.5608878224355129	0.4034676935580626	0.5608878224355129	0.4169166166766647	1.0	0.8732253549290142	0.987002599480104	1.0	1.0	1.0	not_FDR_supported	not_global_maxT_supported	negative	none	none	not_empirically_supported	not_empirically_supported	False	False
8	all_cells_cell_balanced|primaquine	all_cells_cell_balanced	True	primaquine	Tier_C_program_overlap_dependent	42	7	0	injury_stress	-0.013776990960384	0.0306616294101695	0.0107154033129903	-4.14717197967532	1.0	0.0001999600079984	0.0003999200159968	1.0	1.0	0.002999400119976	0.0025709143885508	0.0011997600479904	0.0018943579705111	1.0	0.0001999600079984	0.0007998400319936	1.0	0.0015996800639872	0.0033993201359728	negative_FDR_supported	negative_global_maxT_supported	negative	negative	global_maxT	absolute_negative_global_maxT_supported	injury_stress_attenuation_global_maxT	True	False
8	all_cells_cell_balanced|primaquine	all_cells_cell_balanced	True	primaquine	Tier_C_program_overlap_dependent	42	7	0	late_maturation_support	0.0010150653166964	0.0285749775061354	0.0098560561093855	-2.796241405646508	0.998000399920016	0.0021995600879824	0.0043991201759648	0.9996000799840032	1.0	0.010997800439912	0.0154254863313051	0.010997800439912	0.013652441925408	1.0	0.0391921615676864	0.0741851629674065	1.0	0.1955608878224355	0.3303339332133573	negative_FDR_supported	not_global_maxT_supported	positive	negative	FDR_only	below_null_but_observed_positive_FDR_only	relative_depletion_or_below_null_without_absolute_suppression	False	True
8	all_cells_cell_balanced|primaquine	all_cells_cell_balanced	True	primaquine	Tier_C_program_overlap_dependent	42	7	0	late_minus_early	0.0288081902735324	0.0463681220256316	0.0142107106847152	-1.2356828691886774	0.8956208758248351	0.1045790841831633	0.2091581683663267	0.9978004399120176	1.0	0.22409803753535	0.3512630807171899	0.3137372525494901	0.3512630807171899	1.0	0.7994401119776045	0.9652069586082784	1.0	0.9994001199760048	1.0	not_FDR_supported	not_global_maxT_supported	positive	none	none	not_empirically_supported	not_empirically_supported	False	False
8	all_cells_cell_balanced|primaquine	all_cells_cell_balanced	True	primaquine	Tier_C_program_overlap_dependent	42	7	0	late_minus_injury	0.0147920562770805	-0.0020866519120331	0.0143288192041212	1.1779552766119763	0.1203759248150369	0.8798240351929614	0.2407518496300739	0.4514097180563887	0.3735804563225286	0.9982003599280144	1.0	0.3589282143571286	0.3845546680137656	0.8230353929214157	1.0	0.9724055188962208	1.0	1.0	1.0	not_FDR_supported	not_global_maxT_supported	positive	none	none	not_empirically_supported	not_empirically_supported	False	False
9	all_cells_cell_balanced|resveratrol	all_cells_cell_balanced	True	resveratrol	Tier_A_global_residual_mechanism	171	21	27	developmental_shift	-0.0280180956613791	-0.0570134282954037	0.0036665979514941	7.907966190350638	0.0001999600079984	1.0	0.0003999200159968	0.0004284857314251	0.001499700059988	1.0	1.0	0.0005998800239952	0.0018943579705111	0.0001999600079984	1.0	0.0001999600079984	0.0001999600079984	1.0	0.0001999600079984	positive_FDR_supported	positive_global_maxT_supported	negative	positive	global_maxT	above_null_but_observed_negative_global_maxT	relative_preservation_or_above_null_without_absolute_activation	False	True
9	all_cells_cell_balanced|resveratrol	all_cells_cell_balanced	True	resveratrol	Tier_A_global_residual_mechanism	171	21	27	early_program_suppression	0.0268831366099935	0.0313900524877011	0.0057579696585293	-0.7827265763777368	0.7820435912817436	0.2181563687262547	0.4363127374525095	0.9411689090753278	1.0	0.588382323535293	0.5609735195817979	0.641871625674865	0.5774727407459684	1.0	0.9632073585282944	0.9998000399920016	1.0	1.0	1.0	not_FDR_supported	not_global_maxT_supported	positive	none	none	not_empirically_supported	not_empirically_supported	False	False
9	all_cells_cell_balanced|resveratrol	all_cells_cell_balanced	True	resveratrol	Tier_A_global_residual_mechanism	171	21	27	injury_stress	-0.0571822789814917	-0.0600087851040065	0.0061346977815513	0.4607408911022141	0.3195360927814437	0.6806638672265547	0.6390721855628875	0.599130173965207	0.7567960092192089	1.0	1.0	0.9586082783443312	0.7373909833417932	0.9958008398320336	1.0	1.0	1.0	1.0	1.0	not_FDR_supported	not_global_maxT_supported	negative	none	none	not_empirically_supported	not_empirically_supported	False	False
9	all_cells_cell_balanced|resveratrol	all_cells_cell_balanced	True	resveratrol	Tier_A_global_residual_mechanism	171	21	27	late_maturation_support	-0.0537420596265021	-0.0581738280206918	0.0063829291873473	0.6943157700973197	0.2499500099980004	0.750249950009998	0.4999000199960008	0.7498500299940012	0.6427285971377154	0.9998000399920016	1.0	0.576807715380001	0.624875024995001	0.9826034793041392	1.0	1.0	1.0	1.0	1.0	not_FDR_supported	not_global_maxT_supported	negative	none	none	not_empirically_supported	not_empirically_supported	False	False
9	all_cells_cell_balanced|resveratrol	all_cells_cell_balanced	True	resveratrol	Tier_A_global_residual_mechanism	171	21	27	late_minus_early	-0.0806251962364957	-0.0895638804711401	0.0089771809576702	0.99571171359836	0.1595680863827234	0.8406318736252749	0.3191361727654469	0.598380323935213	0.4787042591481704	1.0	1.0	0.4351856901347004	0.4559088182363527	0.912017596480704	1.0	0.9934013197360528	1.0	1.0	1.0	not_FDR_supported	not_global_maxT_supported	negative	none	none	not_empirically_supported	not_empirically_supported	False	False
9	all_cells_cell_balanced|resveratrol	all_cells_cell_balanced	True	resveratrol	Tier_A_global_residual_mechanism	171	21	27	late_minus_injury	0.0034402193549896	0.0018349571312735	0.0086355121916404	0.1858907946734287	0.4207158568286342	0.5794841031793642	0.8414317136572685	1.0	0.8769155259857121	0.8692261547690462	1.0	0.8414317136572685	0.8909276968135784	0.9998000399920016	1.0	1.0	1.0	1.0	1.0	not_FDR_supported	not_global_maxT_supported	positive	none	none	not_empirically_supported	not_empirically_supported	False	False
10	all_cells_cell_balanced|rifabutin	all_cells_cell_balanced	True	rifabutin	Tier_C_program_overlap_dependent	42	7	0	developmental_shift	-0.0039134413690647	-0.0281553780406713	0.0055594104708305	4.360522900548635	0.0001999600079984	1.0	0.0003999200159968	0.0004284857314251	0.001499700059988	1.0	1.0	0.0005998800239952	0.0018943579705111	0.0005998800239952	1.0	0.0005998800239952	0.000999800039992	1.0	0.0015996800639872	positive_FDR_supported	positive_global_maxT_supported	negative	positive	global_maxT	above_null_but_observed_negative_global_maxT	relative_preservation_or_above_null_without_absolute_activation	False	True
10	all_cells_cell_balanced|rifabutin	all_cells_cell_balanced	True	rifabutin	Tier_C_program_overlap_dependent	42	7	0	early_program_suppression	0.0241279797705124	0.0183839944853284	0.008958670934198	0.6411648923566827	0.2591481703659268	0.7410517896420716	0.5182963407318536	0.647870425914817	0.6478704259148169	0.9722055588882224	1.0	0.6469475335702091	0.6389954885735181	0.9828034393121376	1.0	1.0	1.0	1.0	1.0	not_FDR_supported	not_global_maxT_supported	positive	none	none	not_empirically_supported	not_empirically_supported	False	False
10	all_cells_cell_balanced|rifabutin	all_cells_cell_balanced	True	rifabutin	Tier_C_program_overlap_dependent	42	7	0	injury_stress	-0.0328679209323362	-0.0327665940649574	0.0098554961919942	-0.0102812547846212	0.5026994601079784	0.49750049990002	0.99500099980004	0.628374325134973	0.9425614877024594	1.0	1.0	0.99500099980004	0.99500099980004	1.0	0.9998000399920016	1.0	1.0	1.0	1.0	not_FDR_supported	not_global_maxT_supported	negative	none	none	not_empirically_supported	not_empirically_supported	False	False
10	all_cells_cell_balanced|rifabutin	all_cells_cell_balanced	True	rifabutin	Tier_C_program_overlap_dependent	42	7	0	late_maturation_support	-0.0420898771630561	-0.035202939577063	0.0096999450580414	-0.709997587077434	0.7630473905218956	0.2371525694861027	0.4743051389722055	0.9996000799840032	1.0	0.4446610677864427	0.5768576014526825	0.576807715380001	0.6012318663027958	1.0	0.9802039592081584	1.0	1.0	1.0	1.0	not_FDR_supported	not_global_maxT_supported	negative	none	none	not_empirically_supported	not_empirically_supported	False	False
10	all_cells_cell_balanced|rifabutin	all_cells_cell_balanced	True	rifabutin	Tier_C_program_overlap_dependent	42	7	0	late_minus_early	-0.0662178569335686	-0.0535869340647012	0.0139591876718077	-0.9048465545296086	0.8188362327534493	0.181363727254549	0.3627274545090981	0.9978004399120176	1.0	0.3400569886022795	0.4800804544973358	0.4534093181363727	0.5022380139356744	1.0	0.9384123175364928	0.997000599880024	1.0	1.0	1.0	not_FDR_supported	not_global_maxT_supported	negative	none	none	not_empirically_supported	not_empirically_supported	False	False
10	all_cells_cell_balanced|rifabutin	all_cells_cell_balanced	True	rifabutin	Tier_C_program_overlap_dependent	42	7	0	late_minus_injury	-0.0092219562307199	-0.0024363455379036	0.0136650608342547	-0.4965664459982895	0.6874625074985004	0.3127374525094981	0.6254749050189962	1.0	1.0	0.5212290875158302	0.7036592681463707	0.6701516839489245	0.7310745643079175	1.0	0.994001199760048	1.0	1.0	1.0	1.0	not_FDR_supported	not_global_maxT_supported	negative	none	none	not_empirically_supported	not_empirically_supported	False	False
11	all_cells_cell_balanced|trichostatin A	all_cells_cell_balanced	True	trichostatin A	Tier_C_program_overlap_dependent	15	5	3	developmental_shift	0.29635286357579	0.1614223824232816	0.0200945666838547	6.714774360420512	0.0001999600079984	1.0	0.0003999200159968	0.0004284857314251	0.001499700059988	1.0	1.0	0.0005998800239952	0.0018943579705111	0.0001999600079984	1.0	0.0001999600079984	0.0001999600079984	1.0	0.0001999600079984	positive_FDR_supported	positive_global_maxT_supported	positive	positive	global_maxT	absolute_positive_global_maxT_supported	positive_developmental_state_shift_global_maxT	True	False
11	all_cells_cell_balanced|trichostatin A	all_cells_cell_balanced	True	trichostatin A	Tier_C_program_overlap_dependent	15	5	3	early_program_suppression	0.089711681615926	0.1137549406308651	0.0335348820297148	-0.7169626836210339	0.7648470305938813	0.2353529294141171	0.4707058588282343	0.9411689090753278	1.0	0.588382323535293	0.5768576014526825	0.641871625674865	0.6012318663027958	1.0	0.9744051189762049	1.0	1.0	1.0	1.0	not_FDR_supported	not_global_maxT_supported	positive	none	none	not_empirically_supported	not_empirically_supported	False	False
11	all_cells_cell_balanced|trichostatin A	all_cells_cell_balanced	True	trichostatin A	Tier_C_program_overlap_dependent	15	5	3	injury_stress	0.0441248694033456	0.0342164884856167	0.0377213590506324	0.2626729568367142	0.3893221355728854	0.610877824435113	0.7786442711457708	0.628374325134973	0.841545976518982	1.0	1.0	0.9733053389322136	0.841545976518982	0.9988002399520096	1.0	1.0	1.0	1.0	1.0	not_FDR_supported	not_global_maxT_supported	positive	none	none	not_empirically_supported	not_empirically_supported	False	False
11	all_cells_cell_balanced|trichostatin A	all_cells_cell_balanced	True	trichostatin A	Tier_C_program_overlap_dependent	15	5	3	late_maturation_support	0.0137363862197702	-0.0725814835998135	0.0367478065135298	2.348925772965608	0.0103979204159168	0.9898020395920816	0.0207958408318336	0.038992201559688	0.0492533072332901	0.9998000399920016	1.0	0.0445625160682149	0.0550478139666184	0.1257748450309938	1.0	0.2303539292141571	0.5310937812437513	1.0	0.7326534693061387	positive_FDR_supported	not_global_maxT_supported	positive	positive	FDR_only	absolute_positive_FDR_only_supported	late_maturation_program_support_FDR_only	True	False
11	all_cells_cell_balanced|trichostatin A	all_cells_cell_balanced	True	trichostatin A	Tier_C_program_overlap_dependent	15	5	3	late_minus_early	-0.0759752953961557	-0.1863364242875948	0.0521219832110428	2.1173624273770426	0.015996800639872	0.9842031593681264	0.031993601279744	0.0799840031993601	0.0719856028794241	1.0	1.0	0.0959808038392321	0.0822692604336275	0.2207558488302339	1.0	0.382123575284943	0.7346530693861227	1.0	0.8968206358728255	not_FDR_supported	not_global_maxT_supported	negative	none	none	not_empirically_supported	not_empirically_supported	False	False
11	all_cells_cell_balanced|trichostatin A	all_cells_cell_balanced	True	trichostatin A	Tier_C_program_overlap_dependent	15	5	3	late_minus_injury	-0.0303884831835754	-0.1067979720593371	0.0516511291399049	1.4793382090214344	0.0693861227754449	0.9308138372325536	0.1387722455508898	0.3469306138772245	0.2312870759181497	0.9982003599280144	1.0	0.2312870759181497	0.244892198030982	0.6204759048190361	1.0	0.8654269146170765	0.99500099980004	1.0	1.0	not_FDR_supported	not_global_maxT_supported	negative	none	none	not_empirically_supported	not_empirically_supported	False	False
12	all_cells_cell_balanced|valproic acid	all_cells_cell_balanced	True	valproic acid	Tier_C_program_overlap_dependent	42	7	0	developmental_shift	0.0052358859186557	-0.0515818201214075	0.0059135328741192	9.608081539332884	0.0001999600079984	1.0	0.0003999200159968	0.0004284857314251	0.001499700059988	1.0	1.0	0.0005998800239952	0.0018943579705111	0.0001999600079984	1.0	0.0001999600079984	0.0001999600079984	1.0	0.0001999600079984	positive_FDR_supported	positive_global_maxT_supported	positive	positive	global_maxT	absolute_positive_global_maxT_supported	positive_developmental_state_shift_global_maxT	True	False
12	all_cells_cell_balanced|valproic acid	all_cells_cell_balanced	True	valproic acid	Tier_C_program_overlap_dependent	42	7	0	early_program_suppression	0.0307090995206938	0.0120914888814389	0.0098632735002854	1.8875691360192064	0.027994401119776	0.9722055588882224	0.055988802239552	0.3079384123175365	0.1095433087295584	0.9722055588882224	1.0	0.4199160167966407	0.1259748050389922	0.3483303339332133	1.0	0.5778844231153769	0.8966206758648271	1.0	0.9762047590481904	not_FDR_supported	not_global_maxT_supported	positive	none	none	not_empirically_supported	not_empirically_supported	False	False
12	all_cells_cell_balanced|valproic acid	all_cells_cell_balanced	True	valproic acid	Tier_C_program_overlap_dependent	42	7	0	injury_stress	-0.0199548506659943	-0.0397327522485778	0.0107572071038857	1.8385721676251157	0.0333933213357328	0.9668066386722656	0.0667866426714657	0.1001799640071985	0.1252249550089982	1.0	1.0	0.1669666066786642	0.1397859962891142	0.3967206558688262	1.0	0.6076784643071386	0.9188162367526496	1.0	0.984003199360128	not_FDR_supported	not_global_maxT_supported	negative	none	none	not_empirically_supported	not_empirically_supported	False	False
12	all_cells_cell_balanced|valproic acid	all_cells_cell_balanced	True	valproic acid	Tier_C_program_overlap_dependent	42	7	0	late_maturation_support	-0.0089860744212774	-0.0402015330862603	0.0106159426651705	2.94043210758819	0.001999600079984	0.9982003599280144	0.003999200159968	0.00999800039992	0.0105861180705035	0.9998000399920016	1.0	0.010997800439912	0.0128545719427543	0.0223955208958208	1.0	0.0453909218156368	0.1317736452709458	1.0	0.2313537292541491	positive_FDR_supported	not_global_maxT_supported	negative	positive	FDR_only	above_null_but_observed_negative_FDR_only	relative_preservation_or_above_null_without_absolute_activation	False	True
12	all_cells_cell_balanced|valproic acid	all_cells_cell_balanced	True	valproic acid	Tier_C_program_overlap_dependent	42	7	0	late_minus_early	-0.0396951739419712	-0.052293021957844	0.0153639126792842	0.8199635261438931	0.2015596880623875	0.7986402719456108	0.403119376124775	0.6046790641871626	0.566068604460926	1.0	1.0	0.4651377416824327	0.5497082401701479	0.9602079584083184	1.0	0.9988002399520096	1.0	1.0	1.0	not_FDR_supported	not_global_maxT_supported	negative	none	none	not_empirically_supported	not_empirically_supported	False	False
12	all_cells_cell_balanced|valproic acid	all_cells_cell_balanced	True	valproic acid	Tier_C_program_overlap_dependent	42	7	0	late_minus_injury	0.0109687762447168	-0.0004687808192908	0.0150084422940787	0.7620748935764062	0.2281543691261747	0.7720455908818237	0.4563087382523495	0.6844631073785242	0.6039380359222273	0.9982003599280144	1.0	0.5265100825988648	0.5951853107639342	0.9724055188962208	1.0	1.0	1.0	1.0	1.0	not_FDR_supported	not_global_maxT_supported	positive	none	none	not_empirically_supported	not_empirically_supported	False	False
13	all_cells_cell_balanced|verapamil	all_cells_cell_balanced	True	verapamil	Tier_C_program_overlap_dependent	42	7	0	developmental_shift	-0.0311632275090544	-0.0407102224688977	0.0045463424360056	2.099928699658413	0.0175964807038592	0.9826034793041392	0.0351929614077184	0.0293274678397653	0.0754134887308252	1.0	1.0	0.040607263162752	0.0879824035192961	0.2181563687262547	1.0	0.3887222555488902	0.7498500299940012	1.0	0.908018396320736	not_FDR_supported	not_global_maxT_supported	negative	none	none	not_empirically_supported	not_empirically_supported	False	False
13	all_cells_cell_balanced|verapamil	all_cells_cell_balanced	True	verapamil	Tier_C_program_overlap_dependent	42	7	0	early_program_suppression	0.0202660917838766	0.0277371925618615	0.0072155112829133	-1.0354222292849566	0.850629874025195	0.1495700859828034	0.2991401719656069	0.9411689090753278	1.0	0.5608878224355129	0.4079184163167367	0.5608878224355129	0.4342357334984616	1.0	0.8874225154969007	0.9918016396720656	1.0	1.0	1.0	not_FDR_supported	not_global_maxT_supported	positive	none	none	not_empirically_supported	not_empirically_supported	False	False
13	all_cells_cell_balanced|verapamil	all_cells_cell_balanced	True	verapamil	Tier_C_program_overlap_dependent	42	7	0	injury_stress	-0.0549275016045726	-0.0464740050218999	0.0077563178143432	-1.089885276108752	0.8624275144971005	0.1377724455108978	0.2755448910217956	0.924029479818322	1.0	1.0	0.4034676935580626	0.5904533379038478	0.4169166166766647	1.0	0.8750249950009998	0.9864027194561088	1.0	1.0	1.0	not_FDR_supported	not_global_maxT_supported	negative	none	none	not_empirically_supported	not_empirically_supported	False	False
13	all_cells_cell_balanced|verapamil	all_cells_cell_balanced	True	verapamil	Tier_C_program_overlap_dependent	42	7	0	late_maturation_support	-0.0746119088167417	-0.0471019725464284	0.0079794001002622	-3.4476196110794315	0.9992001599680064	0.000999800039992	0.001999600079984	0.9996000799840032	1.0	0.00749850029994	0.00999800039992	0.00999800039992	0.0081801821453891	1.0	0.0045990801839632	0.0075984803039392	1.0	0.0273945210957808	0.0511897620475904	negative_FDR_supported	negative_global_maxT_supported	negative	negative	global_maxT	absolute_negative_global_maxT_supported	late_maturation_program_depletion_global_maxT	True	False
13	all_cells_cell_balanced|verapamil	all_cells_cell_balanced	True	verapamil	Tier_C_program_overlap_dependent	42	7	0	late_minus_early	-0.0948780006006184	-0.0748391651067882	0.0112691268089409	-1.7782065845537671	0.9566086782643471	0.0435912817436512	0.0871825634873025	0.9978004399120176	1.0	0.1307738452309538	0.1783279707694824	0.1634673065386922	0.1705745807360267	1.0	0.4143171365726855	0.6672665466906619	1.0	0.938012397520496	0.9906018796240752	not_FDR_supported	not_global_maxT_supported	negative	none	none	not_empirically_supported	not_empirically_supported	False	False
13	all_cells_cell_balanced|verapamil	all_cells_cell_balanced	True	verapamil	Tier_C_program_overlap_dependent	42	7	0	late_minus_injury	-0.0196844072121691	-0.0006279675284277	0.0109236698677935	-1.744508934669101	0.9596080783843232	0.0405918816236752	0.0811837632473505	1.0	1.0	0.1014797040591881	0.1739652069586083	0.1522195560887822	0.162367526494701	1.0	0.4587082583483303	0.6902619476104779	1.0	0.9484103179364128	0.993001399720056	not_FDR_supported	not_global_maxT_supported	negative	none	none	not_empirically_supported	not_empirically_supported	False	False
14	all_cells_cell_balanced|vorinostat	all_cells_cell_balanced	True	vorinostat	Tier_C_program_overlap_dependent	210	22	46	developmental_shift	0.2294765286760063	0.1367633160635828	0.0099557281881516	9.31254960563926	0.0001999600079984	1.0	0.0003999200159968	0.0004284857314251	0.001499700059988	1.0	1.0	0.0005998800239952	0.0018943579705111	0.0001999600079984	1.0	0.0001999600079984	0.0001999600079984	1.0	0.0001999600079984	positive_FDR_supported	positive_global_maxT_supported	positive	positive	global_maxT	absolute_positive_global_maxT_supported	positive_developmental_state_shift_global_maxT	True	False
14	all_cells_cell_balanced|vorinostat	all_cells_cell_balanced	True	vorinostat	Tier_C_program_overlap_dependent	210	22	46	early_program_suppression	0.010521548758518	0.0295378211713396	0.0161012636023071	-1.1810422388275592	0.8784243151369726	0.1217756448710258	0.2435512897420516	0.9411689090753278	1.0	0.5608878224355129	0.3914217156568686	0.5608878224355129	0.3845546680137656	1.0	0.8190361927614477	0.9726054789042192	1.0	1.0	1.0	not_FDR_supported	not_global_maxT_supported	positive	none	none	not_empirically_supported	not_empirically_supported	False	False
14	all_cells_cell_balanced|vorinostat	all_cells_cell_balanced	True	vorinostat	Tier_C_program_overlap_dependent	210	22	46	injury_stress	0.0879471525253218	0.0784095086956396	0.0184252064070478	0.5176410846629074	0.3031393721255749	0.6970605878824235	0.6062787442511498	0.599130173965207	0.7373660403054525	1.0	1.0	0.9586082783443312	0.7179616708237301	0.9938012397520496	1.0	1.0	1.0	1.0	1.0	not_FDR_supported	not_global_maxT_supported	positive	none	none	not_empirically_supported	not_empirically_supported	False	False
14	all_cells_cell_balanced|vorinostat	all_cells_cell_balanced	True	vorinostat	Tier_C_program_overlap_dependent	210	22	46	late_maturation_support	0.0684857912295664	0.0099801116370138	0.0181866678473067	3.2169543142130146	0.0013997200559888	0.9988002399520096	0.0027994401119776	0.00999800039992	0.008998200359928	0.9998000399920016	1.0	0.010497900419916	0.0109543308729558	0.0097980403919216	1.0	0.0191961607678464	0.058988202359528	1.0	0.1055788842231553	positive_FDR_supported	not_global_maxT_supported	positive	positive	FDR_only	absolute_positive_FDR_only_supported	late_maturation_program_support_FDR_only	True	False
14	all_cells_cell_balanced|vorinostat	all_cells_cell_balanced	True	vorinostat	Tier_C_program_overlap_dependent	210	22	46	late_minus_early	0.0579642424710483	-0.0195577095529952	0.0254708638655433	3.043554095113138	0.001999600079984	0.9982003599280144	0.003999200159968	0.01499700059988	0.0105861180705035	1.0	1.0	0.023995200959808	0.0128545719427543	0.0167966406718656	1.0	0.0347930413917216	0.0997800439912017	1.0	0.1755648870225954	positive_FDR_supported	not_global_maxT_supported	positive	positive	FDR_only	absolute_positive_FDR_only_supported	late_program_exceeds_early_suppression_FDR_only	True	False
14	all_cells_cell_balanced|vorinostat	all_cells_cell_balanced	True	vorinostat	Tier_C_program_overlap_dependent	210	22	46	late_minus_injury	-0.0194613612957554	-0.0684293970172846	0.0256311761225484	1.910487270946992	0.0273945210957808	0.9728054389122176	0.0547890421915616	0.2054589082183563	0.1095433087295584	0.9982003599280144	1.0	0.1369726054789042	0.1259748050389922	0.3167366526694661	1.0	0.55248950209958	0.8832233553289343	1.0	0.972005598880224	not_FDR_supported	not_global_maxT_supported	negative	none	none	not_empirically_supported	not_empirically_supported	False	False
