module_id	gene_symbol	source_relative_path	source_SHA256	lock_revision	selection_basis
axon_guidance_neurite_outgrowth	EPHB3	03_processed_data/transcriptomics/BrainSpan/DTHI_seed_modules/dthi_seed_gene_matching.tsv	8090fdea9df67a2626dc40c4ff6a9650d25fbdc1d2fa01d8accf84b4db125955	phase10A_R1	Pre-existing canonical Phase 1 DTHI seed-gene definition
axon_guidance_neurite_outgrowth	GAP43	03_processed_data/transcriptomics/BrainSpan/DTHI_seed_modules/dthi_seed_gene_matching.tsv	8090fdea9df67a2626dc40c4ff6a9650d25fbdc1d2fa01d8accf84b4db125955	phase10A_R1	Pre-existing canonical Phase 1 DTHI seed-gene definition
axon_guidance_neurite_outgrowth	L1CAM	03_processed_data/transcriptomics/BrainSpan/DTHI_seed_modules/dthi_seed_gene_matching.tsv	8090fdea9df67a2626dc40c4ff6a9650d25fbdc1d2fa01d8accf84b4db125955	phase10A_R1	Pre-existing canonical Phase 1 DTHI seed-gene definition
axon_guidance_neurite_outgrowth	NCAM1	03_processed_data/transcriptomics/BrainSpan/DTHI_seed_modules/dthi_seed_gene_matching.tsv	8090fdea9df67a2626dc40c4ff6a9650d25fbdc1d2fa01d8accf84b4db125955	phase10A_R1	Pre-existing canonical Phase 1 DTHI seed-gene definition
axon_guidance_neurite_outgrowth	NRP1	03_processed_data/transcriptomics/BrainSpan/DTHI_seed_modules/dthi_seed_gene_matching.tsv	8090fdea9df67a2626dc40c4ff6a9650d25fbdc1d2fa01d8accf84b4db125955	phase10A_R1	Pre-existing canonical Phase 1 DTHI seed-gene definition
axon_guidance_neurite_outgrowth	NRP2	03_processed_data/transcriptomics/BrainSpan/DTHI_seed_modules/dthi_seed_gene_matching.tsv	8090fdea9df67a2626dc40c4ff6a9650d25fbdc1d2fa01d8accf84b4db125955	phase10A_R1	Pre-existing canonical Phase 1 DTHI seed-gene definition
axon_guidance_neurite_outgrowth	NTN1	03_processed_data/transcriptomics/BrainSpan/DTHI_seed_modules/dthi_seed_gene_matching.tsv	8090fdea9df67a2626dc40c4ff6a9650d25fbdc1d2fa01d8accf84b4db125955	phase10A_R1	Pre-existing canonical Phase 1 DTHI seed-gene definition
axon_guidance_neurite_outgrowth	PLXNA1	03_processed_data/transcriptomics/BrainSpan/DTHI_seed_modules/dthi_seed_gene_matching.tsv	8090fdea9df67a2626dc40c4ff6a9650d25fbdc1d2fa01d8accf84b4db125955	phase10A_R1	Pre-existing canonical Phase 1 DTHI seed-gene definition
axon_guidance_neurite_outgrowth	PLXNA2	03_processed_data/transcriptomics/BrainSpan/DTHI_seed_modules/dthi_seed_gene_matching.tsv	8090fdea9df67a2626dc40c4ff6a9650d25fbdc1d2fa01d8accf84b4db125955	phase10A_R1	Pre-existing canonical Phase 1 DTHI seed-gene definition
axon_guidance_neurite_outgrowth	PLXNB1	03_processed_data/transcriptomics/BrainSpan/DTHI_seed_modules/dthi_seed_gene_matching.tsv	8090fdea9df67a2626dc40c4ff6a9650d25fbdc1d2fa01d8accf84b4db125955	phase10A_R1	Pre-existing canonical Phase 1 DTHI seed-gene definition
axon_guidance_neurite_outgrowth	PLXND1	03_processed_data/transcriptomics/BrainSpan/DTHI_seed_modules/dthi_seed_gene_matching.tsv	8090fdea9df67a2626dc40c4ff6a9650d25fbdc1d2fa01d8accf84b4db125955	phase10A_R1	Pre-existing canonical Phase 1 DTHI seed-gene definition
axon_guidance_neurite_outgrowth	ROBO1	03_processed_data/transcriptomics/BrainSpan/DTHI_seed_modules/dthi_seed_gene_matching.tsv	8090fdea9df67a2626dc40c4ff6a9650d25fbdc1d2fa01d8accf84b4db125955	phase10A_R1	Pre-existing canonical Phase 1 DTHI seed-gene definition
axon_guidance_neurite_outgrowth	ROBO2	03_processed_data/transcriptomics/BrainSpan/DTHI_seed_modules/dthi_seed_gene_matching.tsv	8090fdea9df67a2626dc40c4ff6a9650d25fbdc1d2fa01d8accf84b4db125955	phase10A_R1	Pre-existing canonical Phase 1 DTHI seed-gene definition
axon_guidance_neurite_outgrowth	SEMA3A	03_processed_data/transcriptomics/BrainSpan/DTHI_seed_modules/dthi_seed_gene_matching.tsv	8090fdea9df67a2626dc40c4ff6a9650d25fbdc1d2fa01d8accf84b4db125955	phase10A_R1	Pre-existing canonical Phase 1 DTHI seed-gene definition
axon_guidance_neurite_outgrowth	SEMA3C	03_processed_data/transcriptomics/BrainSpan/DTHI_seed_modules/dthi_seed_gene_matching.tsv	8090fdea9df67a2626dc40c4ff6a9650d25fbdc1d2fa01d8accf84b4db125955	phase10A_R1	Pre-existing canonical Phase 1 DTHI seed-gene definition
axon_guidance_neurite_outgrowth	SEMA4D	03_processed_data/transcriptomics/BrainSpan/DTHI_seed_modules/dthi_seed_gene_matching.tsv	8090fdea9df67a2626dc40c4ff6a9650d25fbdc1d2fa01d8accf84b4db125955	phase10A_R1	Pre-existing canonical Phase 1 DTHI seed-gene definition
axon_guidance_neurite_outgrowth	SLIT1	03_processed_data/transcriptomics/BrainSpan/DTHI_seed_modules/dthi_seed_gene_matching.tsv	8090fdea9df67a2626dc40c4ff6a9650d25fbdc1d2fa01d8accf84b4db125955	phase10A_R1	Pre-existing canonical Phase 1 DTHI seed-gene definition
axon_guidance_neurite_outgrowth	SLIT2	03_processed_data/transcriptomics/BrainSpan/DTHI_seed_modules/dthi_seed_gene_matching.tsv	8090fdea9df67a2626dc40c4ff6a9650d25fbdc1d2fa01d8accf84b4db125955	phase10A_R1	Pre-existing canonical Phase 1 DTHI seed-gene definition
axon_guidance_neurite_outgrowth	UNC5B	03_processed_data/transcriptomics/BrainSpan/DTHI_seed_modules/dthi_seed_gene_matching.tsv	8090fdea9df67a2626dc40c4ff6a9650d25fbdc1d2fa01d8accf84b4db125955	phase10A_R1	Pre-existing canonical Phase 1 DTHI seed-gene definition
axon_guidance_neurite_outgrowth	UNC5C	03_processed_data/transcriptomics/BrainSpan/DTHI_seed_modules/dthi_seed_gene_matching.tsv	8090fdea9df67a2626dc40c4ff6a9650d25fbdc1d2fa01d8accf84b4db125955	phase10A_R1	Pre-existing canonical Phase 1 DTHI seed-gene definition
synaptic_assembly_receptor_trafficking	CADM1	03_processed_data/transcriptomics/BrainSpan/DTHI_seed_modules/dthi_seed_gene_matching.tsv	8090fdea9df67a2626dc40c4ff6a9650d25fbdc1d2fa01d8accf84b4db125955	phase10A_R1	Pre-existing canonical Phase 1 DTHI seed-gene definition
synaptic_assembly_receptor_trafficking	CAMK2A	03_processed_data/transcriptomics/BrainSpan/DTHI_seed_modules/dthi_seed_gene_matching.tsv	8090fdea9df67a2626dc40c4ff6a9650d25fbdc1d2fa01d8accf84b4db125955	phase10A_R1	Pre-existing canonical Phase 1 DTHI seed-gene definition
synaptic_assembly_receptor_trafficking	CAMK2B	03_processed_data/transcriptomics/BrainSpan/DTHI_seed_modules/dthi_seed_gene_matching.tsv	8090fdea9df67a2626dc40c4ff6a9650d25fbdc1d2fa01d8accf84b4db125955	phase10A_R1	Pre-existing canonical Phase 1 DTHI seed-gene definition
synaptic_assembly_receptor_trafficking	CASK	03_processed_data/transcriptomics/BrainSpan/DTHI_seed_modules/dthi_seed_gene_matching.tsv	8090fdea9df67a2626dc40c4ff6a9650d25fbdc1d2fa01d8accf84b4db125955	phase10A_R1	Pre-existing canonical Phase 1 DTHI seed-gene definition
synaptic_assembly_receptor_trafficking	DLG3	03_processed_data/transcriptomics/BrainSpan/DTHI_seed_modules/dthi_seed_gene_matching.tsv	8090fdea9df67a2626dc40c4ff6a9650d25fbdc1d2fa01d8accf84b4db125955	phase10A_R1	Pre-existing canonical Phase 1 DTHI seed-gene definition
synaptic_assembly_receptor_trafficking	DLG4	03_processed_data/transcriptomics/BrainSpan/DTHI_seed_modules/dthi_seed_gene_matching.tsv	8090fdea9df67a2626dc40c4ff6a9650d25fbdc1d2fa01d8accf84b4db125955	phase10A_R1	Pre-existing canonical Phase 1 DTHI seed-gene definition
synaptic_assembly_receptor_trafficking	GABRA1	03_processed_data/transcriptomics/BrainSpan/DTHI_seed_modules/dthi_seed_gene_matching.tsv	8090fdea9df67a2626dc40c4ff6a9650d25fbdc1d2fa01d8accf84b4db125955	phase10A_R1	Pre-existing canonical Phase 1 DTHI seed-gene definition
synaptic_assembly_receptor_trafficking	GABRB2	03_processed_data/transcriptomics/BrainSpan/DTHI_seed_modules/dthi_seed_gene_matching.tsv	8090fdea9df67a2626dc40c4ff6a9650d25fbdc1d2fa01d8accf84b4db125955	phase10A_R1	Pre-existing canonical Phase 1 DTHI seed-gene definition
synaptic_assembly_receptor_trafficking	GABRG2	03_processed_data/transcriptomics/BrainSpan/DTHI_seed_modules/dthi_seed_gene_matching.tsv	8090fdea9df67a2626dc40c4ff6a9650d25fbdc1d2fa01d8accf84b4db125955	phase10A_R1	Pre-existing canonical Phase 1 DTHI seed-gene definition
synaptic_assembly_receptor_trafficking	GRIA1	03_processed_data/transcriptomics/BrainSpan/DTHI_seed_modules/dthi_seed_gene_matching.tsv	8090fdea9df67a2626dc40c4ff6a9650d25fbdc1d2fa01d8accf84b4db125955	phase10A_R1	Pre-existing canonical Phase 1 DTHI seed-gene definition
synaptic_assembly_receptor_trafficking	GRIA2	03_processed_data/transcriptomics/BrainSpan/DTHI_seed_modules/dthi_seed_gene_matching.tsv	8090fdea9df67a2626dc40c4ff6a9650d25fbdc1d2fa01d8accf84b4db125955	phase10A_R1	Pre-existing canonical Phase 1 DTHI seed-gene definition
synaptic_assembly_receptor_trafficking	GRIA3	03_processed_data/transcriptomics/BrainSpan/DTHI_seed_modules/dthi_seed_gene_matching.tsv	8090fdea9df67a2626dc40c4ff6a9650d25fbdc1d2fa01d8accf84b4db125955	phase10A_R1	Pre-existing canonical Phase 1 DTHI seed-gene definition
synaptic_assembly_receptor_trafficking	GRIN1	03_processed_data/transcriptomics/BrainSpan/DTHI_seed_modules/dthi_seed_gene_matching.tsv	8090fdea9df67a2626dc40c4ff6a9650d25fbdc1d2fa01d8accf84b4db125955	phase10A_R1	Pre-existing canonical Phase 1 DTHI seed-gene definition
synaptic_assembly_receptor_trafficking	GRIN2A	03_processed_data/transcriptomics/BrainSpan/DTHI_seed_modules/dthi_seed_gene_matching.tsv	8090fdea9df67a2626dc40c4ff6a9650d25fbdc1d2fa01d8accf84b4db125955	phase10A_R1	Pre-existing canonical Phase 1 DTHI seed-gene definition
synaptic_assembly_receptor_trafficking	GRIN2B	03_processed_data/transcriptomics/BrainSpan/DTHI_seed_modules/dthi_seed_gene_matching.tsv	8090fdea9df67a2626dc40c4ff6a9650d25fbdc1d2fa01d8accf84b4db125955	phase10A_R1	Pre-existing canonical Phase 1 DTHI seed-gene definition
synaptic_assembly_receptor_trafficking	HOMER1	03_processed_data/transcriptomics/BrainSpan/DTHI_seed_modules/dthi_seed_gene_matching.tsv	8090fdea9df67a2626dc40c4ff6a9650d25fbdc1d2fa01d8accf84b4db125955	phase10A_R1	Pre-existing canonical Phase 1 DTHI seed-gene definition
synaptic_assembly_receptor_trafficking	HOMER2	03_processed_data/transcriptomics/BrainSpan/DTHI_seed_modules/dthi_seed_gene_matching.tsv	8090fdea9df67a2626dc40c4ff6a9650d25fbdc1d2fa01d8accf84b4db125955	phase10A_R1	Pre-existing canonical Phase 1 DTHI seed-gene definition
synaptic_assembly_receptor_trafficking	LRRTM1	03_processed_data/transcriptomics/BrainSpan/DTHI_seed_modules/dthi_seed_gene_matching.tsv	8090fdea9df67a2626dc40c4ff6a9650d25fbdc1d2fa01d8accf84b4db125955	phase10A_R1	Pre-existing canonical Phase 1 DTHI seed-gene definition
synaptic_assembly_receptor_trafficking	LRRTM2	03_processed_data/transcriptomics/BrainSpan/DTHI_seed_modules/dthi_seed_gene_matching.tsv	8090fdea9df67a2626dc40c4ff6a9650d25fbdc1d2fa01d8accf84b4db125955	phase10A_R1	Pre-existing canonical Phase 1 DTHI seed-gene definition
synaptic_assembly_receptor_trafficking	NLGN1	03_processed_data/transcriptomics/BrainSpan/DTHI_seed_modules/dthi_seed_gene_matching.tsv	8090fdea9df67a2626dc40c4ff6a9650d25fbdc1d2fa01d8accf84b4db125955	phase10A_R1	Pre-existing canonical Phase 1 DTHI seed-gene definition
synaptic_assembly_receptor_trafficking	NLGN2	03_processed_data/transcriptomics/BrainSpan/DTHI_seed_modules/dthi_seed_gene_matching.tsv	8090fdea9df67a2626dc40c4ff6a9650d25fbdc1d2fa01d8accf84b4db125955	phase10A_R1	Pre-existing canonical Phase 1 DTHI seed-gene definition
synaptic_assembly_receptor_trafficking	NLGN3	03_processed_data/transcriptomics/BrainSpan/DTHI_seed_modules/dthi_seed_gene_matching.tsv	8090fdea9df67a2626dc40c4ff6a9650d25fbdc1d2fa01d8accf84b4db125955	phase10A_R1	Pre-existing canonical Phase 1 DTHI seed-gene definition
synaptic_assembly_receptor_trafficking	NRXN1	03_processed_data/transcriptomics/BrainSpan/DTHI_seed_modules/dthi_seed_gene_matching.tsv	8090fdea9df67a2626dc40c4ff6a9650d25fbdc1d2fa01d8accf84b4db125955	phase10A_R1	Pre-existing canonical Phase 1 DTHI seed-gene definition
synaptic_assembly_receptor_trafficking	NRXN2	03_processed_data/transcriptomics/BrainSpan/DTHI_seed_modules/dthi_seed_gene_matching.tsv	8090fdea9df67a2626dc40c4ff6a9650d25fbdc1d2fa01d8accf84b4db125955	phase10A_R1	Pre-existing canonical Phase 1 DTHI seed-gene definition
synaptic_assembly_receptor_trafficking	NRXN3	03_processed_data/transcriptomics/BrainSpan/DTHI_seed_modules/dthi_seed_gene_matching.tsv	8090fdea9df67a2626dc40c4ff6a9650d25fbdc1d2fa01d8accf84b4db125955	phase10A_R1	Pre-existing canonical Phase 1 DTHI seed-gene definition
synaptic_assembly_receptor_trafficking	SHANK1	03_processed_data/transcriptomics/BrainSpan/DTHI_seed_modules/dthi_seed_gene_matching.tsv	8090fdea9df67a2626dc40c4ff6a9650d25fbdc1d2fa01d8accf84b4db125955	phase10A_R1	Pre-existing canonical Phase 1 DTHI seed-gene definition
synaptic_assembly_receptor_trafficking	SHANK2	03_processed_data/transcriptomics/BrainSpan/DTHI_seed_modules/dthi_seed_gene_matching.tsv	8090fdea9df67a2626dc40c4ff6a9650d25fbdc1d2fa01d8accf84b4db125955	phase10A_R1	Pre-existing canonical Phase 1 DTHI seed-gene definition
synaptic_assembly_receptor_trafficking	SHANK3	03_processed_data/transcriptomics/BrainSpan/DTHI_seed_modules/dthi_seed_gene_matching.tsv	8090fdea9df67a2626dc40c4ff6a9650d25fbdc1d2fa01d8accf84b4db125955	phase10A_R1	Pre-existing canonical Phase 1 DTHI seed-gene definition
synaptic_assembly_receptor_trafficking	SNAP25	03_processed_data/transcriptomics/BrainSpan/DTHI_seed_modules/dthi_seed_gene_matching.tsv	8090fdea9df67a2626dc40c4ff6a9650d25fbdc1d2fa01d8accf84b4db125955	phase10A_R1	Pre-existing canonical Phase 1 DTHI seed-gene definition
synaptic_assembly_receptor_trafficking	STX1A	03_processed_data/transcriptomics/BrainSpan/DTHI_seed_modules/dthi_seed_gene_matching.tsv	8090fdea9df67a2626dc40c4ff6a9650d25fbdc1d2fa01d8accf84b4db125955	phase10A_R1	Pre-existing canonical Phase 1 DTHI seed-gene definition
synaptic_assembly_receptor_trafficking	SYN1	03_processed_data/transcriptomics/BrainSpan/DTHI_seed_modules/dthi_seed_gene_matching.tsv	8090fdea9df67a2626dc40c4ff6a9650d25fbdc1d2fa01d8accf84b4db125955	phase10A_R1	Pre-existing canonical Phase 1 DTHI seed-gene definition
synaptic_assembly_receptor_trafficking	SYN2	03_processed_data/transcriptomics/BrainSpan/DTHI_seed_modules/dthi_seed_gene_matching.tsv	8090fdea9df67a2626dc40c4ff6a9650d25fbdc1d2fa01d8accf84b4db125955	phase10A_R1	Pre-existing canonical Phase 1 DTHI seed-gene definition
synaptic_assembly_receptor_trafficking	SYP	03_processed_data/transcriptomics/BrainSpan/DTHI_seed_modules/dthi_seed_gene_matching.tsv	8090fdea9df67a2626dc40c4ff6a9650d25fbdc1d2fa01d8accf84b4db125955	phase10A_R1	Pre-existing canonical Phase 1 DTHI seed-gene definition
synaptic_assembly_receptor_trafficking	VAMP2	03_processed_data/transcriptomics/BrainSpan/DTHI_seed_modules/dthi_seed_gene_matching.tsv	8090fdea9df67a2626dc40c4ff6a9650d25fbdc1d2fa01d8accf84b4db125955	phase10A_R1	Pre-existing canonical Phase 1 DTHI seed-gene definition
astrocyte_maturation_metabolic_support	ALDH1L1	03_processed_data/transcriptomics/BrainSpan/DTHI_seed_modules/dthi_seed_gene_matching.tsv	8090fdea9df67a2626dc40c4ff6a9650d25fbdc1d2fa01d8accf84b4db125955	phase10A_R1	Pre-existing canonical Phase 1 DTHI seed-gene definition
astrocyte_maturation_metabolic_support	ALDOC	03_processed_data/transcriptomics/BrainSpan/DTHI_seed_modules/dthi_seed_gene_matching.tsv	8090fdea9df67a2626dc40c4ff6a9650d25fbdc1d2fa01d8accf84b4db125955	phase10A_R1	Pre-existing canonical Phase 1 DTHI seed-gene definition
astrocyte_maturation_metabolic_support	APOE	03_processed_data/transcriptomics/BrainSpan/DTHI_seed_modules/dthi_seed_gene_matching.tsv	8090fdea9df67a2626dc40c4ff6a9650d25fbdc1d2fa01d8accf84b4db125955	phase10A_R1	Pre-existing canonical Phase 1 DTHI seed-gene definition
astrocyte_maturation_metabolic_support	AQP4	03_processed_data/transcriptomics/BrainSpan/DTHI_seed_modules/dthi_seed_gene_matching.tsv	8090fdea9df67a2626dc40c4ff6a9650d25fbdc1d2fa01d8accf84b4db125955	phase10A_R1	Pre-existing canonical Phase 1 DTHI seed-gene definition
astrocyte_maturation_metabolic_support	CD44	03_processed_data/transcriptomics/BrainSpan/DTHI_seed_modules/dthi_seed_gene_matching.tsv	8090fdea9df67a2626dc40c4ff6a9650d25fbdc1d2fa01d8accf84b4db125955	phase10A_R1	Pre-existing canonical Phase 1 DTHI seed-gene definition
astrocyte_maturation_metabolic_support	CLU	03_processed_data/transcriptomics/BrainSpan/DTHI_seed_modules/dthi_seed_gene_matching.tsv	8090fdea9df67a2626dc40c4ff6a9650d25fbdc1d2fa01d8accf84b4db125955	phase10A_R1	Pre-existing canonical Phase 1 DTHI seed-gene definition
astrocyte_maturation_metabolic_support	FGFR3	03_processed_data/transcriptomics/BrainSpan/DTHI_seed_modules/dthi_seed_gene_matching.tsv	8090fdea9df67a2626dc40c4ff6a9650d25fbdc1d2fa01d8accf84b4db125955	phase10A_R1	Pre-existing canonical Phase 1 DTHI seed-gene definition
astrocyte_maturation_metabolic_support	GFAP	03_processed_data/transcriptomics/BrainSpan/DTHI_seed_modules/dthi_seed_gene_matching.tsv	8090fdea9df67a2626dc40c4ff6a9650d25fbdc1d2fa01d8accf84b4db125955	phase10A_R1	Pre-existing canonical Phase 1 DTHI seed-gene definition
astrocyte_maturation_metabolic_support	GJA1	03_processed_data/transcriptomics/BrainSpan/DTHI_seed_modules/dthi_seed_gene_matching.tsv	8090fdea9df67a2626dc40c4ff6a9650d25fbdc1d2fa01d8accf84b4db125955	phase10A_R1	Pre-existing canonical Phase 1 DTHI seed-gene definition
astrocyte_maturation_metabolic_support	GJB6	03_processed_data/transcriptomics/BrainSpan/DTHI_seed_modules/dthi_seed_gene_matching.tsv	8090fdea9df67a2626dc40c4ff6a9650d25fbdc1d2fa01d8accf84b4db125955	phase10A_R1	Pre-existing canonical Phase 1 DTHI seed-gene definition
astrocyte_maturation_metabolic_support	GLUL	03_processed_data/transcriptomics/BrainSpan/DTHI_seed_modules/dthi_seed_gene_matching.tsv	8090fdea9df67a2626dc40c4ff6a9650d25fbdc1d2fa01d8accf84b4db125955	phase10A_R1	Pre-existing canonical Phase 1 DTHI seed-gene definition
astrocyte_maturation_metabolic_support	NFIA	03_processed_data/transcriptomics/BrainSpan/DTHI_seed_modules/dthi_seed_gene_matching.tsv	8090fdea9df67a2626dc40c4ff6a9650d25fbdc1d2fa01d8accf84b4db125955	phase10A_R1	Pre-existing canonical Phase 1 DTHI seed-gene definition
astrocyte_maturation_metabolic_support	NFIB	03_processed_data/transcriptomics/BrainSpan/DTHI_seed_modules/dthi_seed_gene_matching.tsv	8090fdea9df67a2626dc40c4ff6a9650d25fbdc1d2fa01d8accf84b4db125955	phase10A_R1	Pre-existing canonical Phase 1 DTHI seed-gene definition
astrocyte_maturation_metabolic_support	S100B	03_processed_data/transcriptomics/BrainSpan/DTHI_seed_modules/dthi_seed_gene_matching.tsv	8090fdea9df67a2626dc40c4ff6a9650d25fbdc1d2fa01d8accf84b4db125955	phase10A_R1	Pre-existing canonical Phase 1 DTHI seed-gene definition
astrocyte_maturation_metabolic_support	SLC1A2	03_processed_data/transcriptomics/BrainSpan/DTHI_seed_modules/dthi_seed_gene_matching.tsv	8090fdea9df67a2626dc40c4ff6a9650d25fbdc1d2fa01d8accf84b4db125955	phase10A_R1	Pre-existing canonical Phase 1 DTHI seed-gene definition
astrocyte_maturation_metabolic_support	SLC1A3	03_processed_data/transcriptomics/BrainSpan/DTHI_seed_modules/dthi_seed_gene_matching.tsv	8090fdea9df67a2626dc40c4ff6a9650d25fbdc1d2fa01d8accf84b4db125955	phase10A_R1	Pre-existing canonical Phase 1 DTHI seed-gene definition
astrocyte_maturation_metabolic_support	SLC6A11	03_processed_data/transcriptomics/BrainSpan/DTHI_seed_modules/dthi_seed_gene_matching.tsv	8090fdea9df67a2626dc40c4ff6a9650d25fbdc1d2fa01d8accf84b4db125955	phase10A_R1	Pre-existing canonical Phase 1 DTHI seed-gene definition
astrocyte_maturation_metabolic_support	SOX9	03_processed_data/transcriptomics/BrainSpan/DTHI_seed_modules/dthi_seed_gene_matching.tsv	8090fdea9df67a2626dc40c4ff6a9650d25fbdc1d2fa01d8accf84b4db125955	phase10A_R1	Pre-existing canonical Phase 1 DTHI seed-gene definition
astrocyte_maturation_metabolic_support	SPARCL1	03_processed_data/transcriptomics/BrainSpan/DTHI_seed_modules/dthi_seed_gene_matching.tsv	8090fdea9df67a2626dc40c4ff6a9650d25fbdc1d2fa01d8accf84b4db125955	phase10A_R1	Pre-existing canonical Phase 1 DTHI seed-gene definition
oligodendrocyte_myelination	BCAS1	03_processed_data/transcriptomics/BrainSpan/DTHI_seed_modules/dthi_seed_gene_matching.tsv	8090fdea9df67a2626dc40c4ff6a9650d25fbdc1d2fa01d8accf84b4db125955	phase10A_R1	Pre-existing canonical Phase 1 DTHI seed-gene definition
oligodendrocyte_myelination	CLDN11	03_processed_data/transcriptomics/BrainSpan/DTHI_seed_modules/dthi_seed_gene_matching.tsv	8090fdea9df67a2626dc40c4ff6a9650d25fbdc1d2fa01d8accf84b4db125955	phase10A_R1	Pre-existing canonical Phase 1 DTHI seed-gene definition
oligodendrocyte_myelination	CNP	03_processed_data/transcriptomics/BrainSpan/DTHI_seed_modules/dthi_seed_gene_matching.tsv	8090fdea9df67a2626dc40c4ff6a9650d25fbdc1d2fa01d8accf84b4db125955	phase10A_R1	Pre-existing canonical Phase 1 DTHI seed-gene definition
oligodendrocyte_myelination	CSPG4	03_processed_data/transcriptomics/BrainSpan/DTHI_seed_modules/dthi_seed_gene_matching.tsv	8090fdea9df67a2626dc40c4ff6a9650d25fbdc1d2fa01d8accf84b4db125955	phase10A_R1	Pre-existing canonical Phase 1 DTHI seed-gene definition
oligodendrocyte_myelination	ENPP6	03_processed_data/transcriptomics/BrainSpan/DTHI_seed_modules/dthi_seed_gene_matching.tsv	8090fdea9df67a2626dc40c4ff6a9650d25fbdc1d2fa01d8accf84b4db125955	phase10A_R1	Pre-existing canonical Phase 1 DTHI seed-gene definition
oligodendrocyte_myelination	ERMN	03_processed_data/transcriptomics/BrainSpan/DTHI_seed_modules/dthi_seed_gene_matching.tsv	8090fdea9df67a2626dc40c4ff6a9650d25fbdc1d2fa01d8accf84b4db125955	phase10A_R1	Pre-existing canonical Phase 1 DTHI seed-gene definition
oligodendrocyte_myelination	MAG	03_processed_data/transcriptomics/BrainSpan/DTHI_seed_modules/dthi_seed_gene_matching.tsv	8090fdea9df67a2626dc40c4ff6a9650d25fbdc1d2fa01d8accf84b4db125955	phase10A_R1	Pre-existing canonical Phase 1 DTHI seed-gene definition
oligodendrocyte_myelination	MAL	03_processed_data/transcriptomics/BrainSpan/DTHI_seed_modules/dthi_seed_gene_matching.tsv	8090fdea9df67a2626dc40c4ff6a9650d25fbdc1d2fa01d8accf84b4db125955	phase10A_R1	Pre-existing canonical Phase 1 DTHI seed-gene definition
oligodendrocyte_myelination	MBP	03_processed_data/transcriptomics/BrainSpan/DTHI_seed_modules/dthi_seed_gene_matching.tsv	8090fdea9df67a2626dc40c4ff6a9650d25fbdc1d2fa01d8accf84b4db125955	phase10A_R1	Pre-existing canonical Phase 1 DTHI seed-gene definition
oligodendrocyte_myelination	MOBP	03_processed_data/transcriptomics/BrainSpan/DTHI_seed_modules/dthi_seed_gene_matching.tsv	8090fdea9df67a2626dc40c4ff6a9650d25fbdc1d2fa01d8accf84b4db125955	phase10A_R1	Pre-existing canonical Phase 1 DTHI seed-gene definition
oligodendrocyte_myelination	MOG	03_processed_data/transcriptomics/BrainSpan/DTHI_seed_modules/dthi_seed_gene_matching.tsv	8090fdea9df67a2626dc40c4ff6a9650d25fbdc1d2fa01d8accf84b4db125955	phase10A_R1	Pre-existing canonical Phase 1 DTHI seed-gene definition
oligodendrocyte_myelination	MYRF	03_processed_data/transcriptomics/BrainSpan/DTHI_seed_modules/dthi_seed_gene_matching.tsv	8090fdea9df67a2626dc40c4ff6a9650d25fbdc1d2fa01d8accf84b4db125955	phase10A_R1	Pre-existing canonical Phase 1 DTHI seed-gene definition
oligodendrocyte_myelination	NKX2-2	03_processed_data/transcriptomics/BrainSpan/DTHI_seed_modules/dthi_seed_gene_matching.tsv	8090fdea9df67a2626dc40c4ff6a9650d25fbdc1d2fa01d8accf84b4db125955	phase10A_R1	Pre-existing canonical Phase 1 DTHI seed-gene definition
oligodendrocyte_myelination	OLIG1	03_processed_data/transcriptomics/BrainSpan/DTHI_seed_modules/dthi_seed_gene_matching.tsv	8090fdea9df67a2626dc40c4ff6a9650d25fbdc1d2fa01d8accf84b4db125955	phase10A_R1	Pre-existing canonical Phase 1 DTHI seed-gene definition
oligodendrocyte_myelination	OLIG2	03_processed_data/transcriptomics/BrainSpan/DTHI_seed_modules/dthi_seed_gene_matching.tsv	8090fdea9df67a2626dc40c4ff6a9650d25fbdc1d2fa01d8accf84b4db125955	phase10A_R1	Pre-existing canonical Phase 1 DTHI seed-gene definition
oligodendrocyte_myelination	OPALIN	03_processed_data/transcriptomics/BrainSpan/DTHI_seed_modules/dthi_seed_gene_matching.tsv	8090fdea9df67a2626dc40c4ff6a9650d25fbdc1d2fa01d8accf84b4db125955	phase10A_R1	Pre-existing canonical Phase 1 DTHI seed-gene definition
oligodendrocyte_myelination	PDGFRA	03_processed_data/transcriptomics/BrainSpan/DTHI_seed_modules/dthi_seed_gene_matching.tsv	8090fdea9df67a2626dc40c4ff6a9650d25fbdc1d2fa01d8accf84b4db125955	phase10A_R1	Pre-existing canonical Phase 1 DTHI seed-gene definition
oligodendrocyte_myelination	PLP1	03_processed_data/transcriptomics/BrainSpan/DTHI_seed_modules/dthi_seed_gene_matching.tsv	8090fdea9df67a2626dc40c4ff6a9650d25fbdc1d2fa01d8accf84b4db125955	phase10A_R1	Pre-existing canonical Phase 1 DTHI seed-gene definition
oligodendrocyte_myelination	SOX10	03_processed_data/transcriptomics/BrainSpan/DTHI_seed_modules/dthi_seed_gene_matching.tsv	8090fdea9df67a2626dc40c4ff6a9650d25fbdc1d2fa01d8accf84b4db125955	phase10A_R1	Pre-existing canonical Phase 1 DTHI seed-gene definition
