developmental_program	enrichment_source	ID	term_name	cleaned_term	Description	mapped_background_genes	mapped_foreground_genes	background_gene_count	Count	GeneRatio	BgRatio	foreground_fraction	background_fraction	enrichment_fold	odds_ratio_haldane	pvalue	p_adjust	FDR_significant	geneID	negative_log10_FDR	term_key
fetal_high_decreasing	GO_MF	M18154	GOMF_MRNA_BINDING	Mrna Binding	Binding to messenger RNA (mRNA), an intermediate molecule between DNA and protein. mRNA includes UTR and coding sequences, but does not contain introns. [GOC:kmv, GOC:pr, SO:0000234]	9826	3021	320	189	189/3021	320/9826	0.0625620655412115	0.0325666598819459	1.92104642502483	3.39572318854684	1.79110378423757e-26	1.620948924735e-23	TRUE	ACTR8/AQR/ATXN2L/CAPRIN1/CARHSP1/CASC3/CCT5/CELF1/CELF2/CELF3/CIRBP/CPSF1/CPSF6/CPSF7/CSDE1/CSTF2/CSTF3/DAZAP1/DCP1A/DCP1B/DDX17/DDX19A/DDX19B/DDX20/DDX21/DDX23/DDX39A/DDX39B/DDX3X/DDX5/DDX59/DDX6/DHX9/EDC3/EEFSEC/EIF2A/EIF2S2/EIF3A/EIF3D/EIF4A1/EIF4A3/EIF4G2/ELAVL1/ELAVL3/ESRP2/EXOSC8/EXOSC9/FUBP1/FUS/FXR1/FYTTD1/GEMIN5/GNL3/HNRNPA0/HNRNPA1/HNRNPA1L2/HNRNPA2B1/HNRNPA3/HNRNPAB/HNRNPC/HNRNPD/HNRNPK/HNRNPL/HNRNPR/HNRNPU/IGF2BP2/IGF2BP3/ILF3/IREB2/JRK/KHDRBS1/KHDRBS2/KHDRBS3/KHSRP/LSM14A/LSM14B/LUC7L2/LUC7L3/MECP2/METTL14/METTL3/MEX3D/MIR492/MIR573/MIR675/MSI1/N4BP1/NANOS1/NCBP1/NCBP2/NCL/NOVA2/NUDT21/NUP98/NXF1/NYNRIN/PABPC1/PABPC3/PABPC4/PCBP1/PCBP2/PCF11/PEG10/POLDIP3/PPP1R8/PTBP1/PTBP2/PUM1/PUM2/RBFOX2/RBM14/RBM15/RBM15B/RBM19/RBM25/RBM3/RBM4/RBM4B/RBM8A/RBMX/RBMXL1/RC3H1/RC3H2/RNF20/RNF40/RNPS1/RPL13A/RPL24/RPL26/RPL5/RPL7/RPS13/RPS14/RPS3/RPS3A/RPS5/RPS6/RPS7/RSL1D1/SCAF8/SECISBP2/SERBP1/SF1/SF3B1/SNIP1/SNRPC/SPEN/SRBD1/SRRM2/SRRM4/SRSF1/SRSF10/SRSF12/SRSF2/SRSF3/SRSF4/SRSF6/SRSF7/SRSF9/SSB/STAU1/SUGP1/SUPT5H/SYNCRIP/TAF15/TARDBP/THOC2/THOC5/TIA1/TIAL1/TP53/TPR/TRA2A/TRA2B/TUT1/TYMS/UNK/UPF3A/UPF3B/UTP23/XPO5/YBX1/YTHDC1/YTHDF1/YTHDF2/ZC3H11A/ZC3H11B/ZC3H14/ZNF638	22.7902306693311	fetal_high_decreasing::GO_MF::M18154
fetal_high_decreasing	GO_MF	M17106	GOMF_CHROMATIN_BINDING	Chromatin Binding	Binding to chromatin, the network of fibers of DNA, protein, and sometimes RNA, that make up the chromosomes of the eukaryotic nucleus during interphase. [GOC:jl, ISBN:0198506732, PMID:20404130]	9826	3021	453	244	244/3021	453/9826	0.0807679576299239	0.0461021778953796	1.7519336681493	2.77175178138339	1.0718854969718e-25	4.85028187379738e-23	TRUE	ACTB/ACTL6A/ACTL6B/ADNP/AHDC1/APEX1/ARID1A/ARID1B/ASCL1/ASXL1/ASXL3/ATAD2/ATAD2B/ATF5/ATRX/AUTS2/BAHCC1/BAHD1/BRD2/BRD3/BRD4/CBX1/CBX2/CBX3/CBX5/CBX8/CCNT2/CDK1/CDT1/CENPF/CHAF1A/CHD1/CHD2/CHD3/CHD4/CHD7/CHD8/CKS2/COQ7/CREBBP/CSNK2B/CTBP1/CTCF/DDX5/DHX30/DHX9/DLX2/DNAJC2/DNMT1/DNMT3A/DNTTIP1/EED/EHMT2/EOMES/EP300/EP400/ERCC4/EZH2/FEZF2/FOXO3/FUS/GATAD2B/GLI3/GRWD1/GTF2B/GTF2F1/HCFC1/HDAC2/HDAC3/HDAC5/HINFP/HIRA/HMGA1/HMGN1/HMGN2/HMGN4/HNRNPC/HNRNPD/HNRNPU/HP1BP3/ING2/INSM1/JARID2/JMJD1C/KAT6A/KAT6B/KDM1A/KDM3A/KDM3B/KDM5A/KDM6A/KDM6B/L3MBTL3/LDB1/LRWD1/MBD5/MBTD1/MCM3AP/MCMBP/MECP2/MED1/MED12/MEN1/MLH1/MLH3/MLLT10/MLLT3/MNT/MORC2/MSH6/MSL1/MSL2/MTA1/MTA2/MTF2/NAP1L4/NCOA1/NCOA2/NCOA5/NCOA6/NDN/NEUROD1/NFIA/NIPBL/NOC2L/NONO/NPM1/NSD1/NUDT21/NUP62/NUP98/OGT/PAF1/PARP1/PATZ1/PBRM1/PCBP2/PCGF2/PCNA/PHC1/PHC2/PHF13/PHF21A/PHF8/PKN1/PKNOX1/POLA1/POLD1/POLE/POLR1A/POLR2B/POLR3A/POLR3D/PRDM15/PRDM8/PSIP1/PWWP2A/RAD21/RBBP4/RBL1/RBL2/RBMX/RCC1/RCOR1/REC8/RERE/REST/RNF168/RNF169/RNF2/RNF20/RNF4/RUVBL2/SAFB/SAP30L/SARNP/SATB2/SBNO2/SCML2/SET/SETDB1/SFMBT1/SFPQ/SIN3A/SIRT1/SIRT6/SMAD2/SMAD4/SMARCA1/SMARCA4/SMARCAD1/SMARCB1/SMARCC1/SMARCC2/SMARCD1/SMARCE1/SMC1A/SMC3/SMC4/SNAI2/SP3/SSRP1/STAG1/STAG2/SUPT16H/SUPT6H/SUZ12/TADA2B/TAF2/TBR1/TDRD3/TFAM/TLE4/TNRC18/TOP1/TOP2A/TOP2B/TOX/TOX3/TP53/TPR/TRIM24/TRIM28/TSHZ3/TSPYL5/TTC5/TTF1/UBTF/UPF1/UXT/VRK1/WDHD1/WDR82/YBX1/YY1/ZC3H4/ZKSCAN3/ZNF143/ZNF274/ZNF304/ZNF354B/ZNF431/ZNF445/ZNF609	22.3142330216704	fetal_high_decreasing::GO_MF::M17106
fetal_high_decreasing	GO_MF	M43240	GOMF_CATALYTIC_ACTIVITY_ACTING_ON_A_NUCLEIC_ACID	Catalytic Activity Acting on a Nucleic Acid	Catalytic activity that acts to modify a nucleic acid. [GOC:pg]	9826	3021	493	237	237/3021	493/9826	0.0784508440913605	0.0501730103806228	1.56360647878643	2.17789615796439	1.09166183344621e-16	3.29317986422941e-14	TRUE	AARSD1/ADAT2/ALKBH1/ALKBH2/ALKBH7/ALKBH8/ANKZF1/APEX1/AQR/ASCC3/ATRX/BCDIN3D/BIVM/BPTF/BTAF1/CARS2/CDKAL1/CECR2/CHD1/CHD2/CHD3/CHD4/CHD7/CHD8/CHTF18/CNOT1/CNOT2/CNOT6/CNOT6L/CNOT8/CPSF3/CRCP/CRY1/DBR1/DCLRE1B/DCP2/DDX17/DDX18/DDX19A/DDX19B/DDX20/DDX21/DDX23/DDX31/DDX39A/DDX39B/DDX3X/DDX46/DDX47/DDX49/DDX5/DDX52/DDX55/DDX59/DDX6/DFFB/DHX15/DHX16/DHX29/DHX30/DHX34/DHX35/DHX37/DHX38/DHX40/DHX57/DHX8/DHX9/DICER1/DIMT1/DIS3/DIS3L2/DKC1/DNA2/DNASE1/DNMT1/DNMT3A/DNMT3B/DROSHA/DSCC1/DTD1/DUS3L/DUS4L/EIF4A1/EIF4A3/ELAC1/EME1/EP400/ERCC4/ERCC5/ERI1/EXOSC10/EXOSC2/EXOSC8/EXOSC9/FBL/FDXACB1/FTSJ1/FTSJ3/FXR1/GTPBP3/HARS2/HELQ/HMGA1/INO80/ISG20L2/JMJD6/LCMT2/LIG1/LIG3/LRRC47/MAP1S/MAU2/MCM2/MCM4/MCM5/MCM6/MCM7/MED20/MED21/MEPCE/METTL14/METTL16/METTL2A/METTL2B/METTL3/MLH1/MLH3/MORC2/MRPL44/MSH6/MUS81/MUTYH/MYD88/N4BP1/N4BP2/NARS2/NAT10/NAV2/NIPBL/NOB1/NOP2/NSUN3/NSUN6/NYNRIN/OSGEPL1/PAN3/PCIF1/PCNA/PDS5A/PMS1/POLA1/POLB/POLD1/POLD3/POLE/POLG2/POLH/POLI/POLR1A/POLR1B/POLR1D/POLR2B/POLR3A/POLR3C/POP1/PPP1R8/PRIM1/PRIM2/PUS3/PUS7/QRSL1/RAD17/RAD54L2/RARS2/RBBP4/RCL1/RECQL/REV1/REV3L/REXO4/RFC1/RFC2/RFC4/RNASEH2A/RNGTT/RPP21/RPP30/RPS3/RPUSD4/RSF1/RUVBL1/RUVBL2/SEPSECS/SETMAR/SHPRH/SMARCA1/SMARCA4/SMARCAD1/SMARCAL1/SMG6/SND1/SNRNP200/SRCAP/SUPV3L1/TDG/TDP1/TERF1/TERF2/TET1/TET2/TET3/TGS1/THAP9/THG1L/THUMPD2/THUMPD3/TOE1/TOP1/TOP1MT/TOP2A/TOP2B/TOP3A/TOP3B/TP53/TRMT5/TRMT61B/TSEN34/TUT1/UNG/UPF1/WRN/XRCC1/XRCC5/XRN1/XRN2/ZCCHC4	13.4823845486962	fetal_high_decreasing::GO_MF::M43240
fetal_high_decreasing	GO_MF	M26113	GOMF_TRANSCRIPTION_COREGULATOR_ACTIVITY	Transcription Coregulator Activity	A transcription regulator activity that modulates the transcription of specific gene sets via binding to a DNA-binding transcription factor at a specific genomic locus, either on its own or as part of a complex. Coregulators often act by altering chromatin structure and modifications. For example, one class of transcription coregulators modifies chromatin structure through covalent modification of histones. A second class remodels the conformation of chromatin in an ATP-dependent fashion. A third class modulates interactions of DNA-bound DNA-binding transcription factors with other transcription coregulators. [GOC:txnOH-2018, PMID:10213677, PMID:16858867, PMID:24203923, PMID:25957681, Wikipedia:Transcription_coregulator]	9826	3021	459	221	221/3021	459/9826	0.0731545845746442	0.0467128027681661	1.56604999570905	2.17795976085432	1.02462910378119e-15	2.31822334730493e-13	TRUE	AATF/ABL1/ABT1/ACTL6A/ACTL6B/AFF2/AFF3/AFF4/AKIRIN2/APEX1/ARID1A/ARID1B/ASXL1/ATF7IP/BASP1/BCL10/BCL11A/BCL9/BCL9L/BCLAF1/BCOR/BCORL1/BIRC2/BRD4/BRD7/BRD8/BTAF1/BTG1/CARM1/CASP8AP2/CBFA2T2/CBFA2T3/CBFB/CCAR1/CDCA4/CEBPZ/CHD4/CNOT2/CNOT6/CREBBP/CRTC3/CTBP1/CTBP2/DAXX/DDX17/DHX9/DNMT3A/DNMT3B/DOT1L/DPF1/DPF2/DTX1/DYRK1A/EOMES/EP300/EWSR1/EZH2/FIZ1/FUS/GON4L/HCFC1/HCFC2/HDAC3/HDGF/HIRA/HMGA1/HMGB1/HMGB2/HNRNPU/ID2/ING4/IRF2BP2/JMJD1C/JMY/JUP/KAT6A/KAT6B/KCTD15/KDM1A/KDM2A/KDM2B/KDM3A/KDM3B/KDM5A/KDM5B/LCOR/LDB1/LIMD1/LMO3/MAD2L2/MAGED1/MAML1/MAML3/MECP2/MED1/MED12/MED13/MED13L/MED14/MED16/MED17/MED19/MED20/MED21/MED22/MED23/MED24/MED26/MED30/MIER3/MTA1/MTA2/MYT1L/N4BP2L2/NAB2/NACA/NCOA1/NCOA2/NCOA3/NCOA4/NCOA5/NCOA6/NCOR1/NIPBL/NOC2L/NPAT/NPM1/NRG1/NSD1/NUP98/PA2G4/PHF12/PHF2/PHF8/PIAS4/PKN1/PML/PPRC1/PQBP1/PRDM8/PRMT2/PSIP1/PSMC3IP/RAD54L2/RAI1/RALY/RBFOX2/RBM14/RCOR1/RCOR2/RCOR3/RERE/RNF20/RRP1/RRP1B/RUNX1T1/RUVBL1/RUVBL2/RYBP/SAP30L/SERTAD2/SETD5/SF1/SFMBT1/SIN3A/SIRT1/SIRT6/SMARCA4/SMARCB1/SMARCC1/SMARCC2/SMARCD1/SMARCE1/SND1/SNW1/SPEN/SRCAP/SRSF2/SS18L1/SSBP2/SUFU/SUPT3H/TADA1/TADA2B/TAF11/TAF15/TAF5L/TCERG1/TCF20/TDG/TDRD3/THRAP3/TLE1/TLE3/TLE4/TOX3/TP53BP1/TRIM13/TRIM24/TRIM27/TRIM28/TRIM62/TRIP13/TRIP4/TRRAP/TSG101/UBE3A/USP21/USP22/UXT/WDR77/YEATS2/ZMIZ1/ZMYND8/ZNF354B/ZNF410/ZNF451/ZNF764/ZXDA/ZXDB/ZXDC	12.6348447246152	fetal_high_decreasing::GO_MF::M26113
fetal_high_decreasing	GO_MF	M45377	GOMF_HISTONE_READER_ACTIVITY	Histone Reader Activity	A chromatin adaptor activity that brings together a protein and a specific form of histone, either modified by a post-translational modification, or the unmodified form. Histone readers have roles in many processes, including in centromere function or in modulating the accessibility of cis-regulatory regions to the transcription machinery. [PMID:11498575, PMID:25688442, PMID:31082667, PMID:34726351]	9826	3021	94	66	66/3021	94/9826	0.0218470705064548	0.0095664563403216	2.28371611485559	5.35075847290363	3.07197597475469e-15	5.56027651430598e-13	TRUE	ATAD2B/ATRX/BARD1/BAZ2A/BRD1/BRD2/BRD3/BRD4/BRD7/BRD9/BRPF1/CBX1/CBX2/CBX3/CBX5/CBX8/CHD1/CHD8/CXXC1/DNAJC2/DNMT1/DPF2/ING1/ING2/ING4/JARID2/KDM4A/LRWD1/MBTD1/MDC1/MECP2/MLLT10/MLLT3/MORC3/MSH6/MTF2/NCAPG2/PHF13/PHF2/PHF8/PWP1/PWWP2A/PYGO1/RNF169/SETDB1/SPIN1/SPIN3/SPIN4/STK38/SUZ12/TAF1/TAF1L/TAF3/TDRD3/TNRC18/TP53BP1/TRIM24/TTLL12/UHRF1/UHRF2/UIMC1/USP15/WDR5/YEATS2/YEATS4/ZMYND8	12.2549036102792	fetal_high_decreasing::GO_MF::M45377
fetal_high_decreasing	Hallmark	M5901	HALLMARK_G2M_CHECKPOINT	G2m Checkpoint	Genes involved in the G2/M checkpoint, as in progression through the cell division cycle.	3306	888	169	115	115/888	169/3306	0.129504504504505	0.0511191772534785	2.53338397569167	6.47835111461663	1.47664863965648e-30	7.38324319828238e-29	TRUE	ABL1/ARID4A/ATF5/ATRX/AURKB/BARD1/BIRC5/BUB3/CASP8AP2/CBX1/CCNA2/CCNB2/CCNF/CDC20/CDC25A/CDC7/CDK1/CDK4/CDKN1B/CENPF/CHAF1A/CHEK1/CKS2/CTCF/CUL1/CUL4A/DBF4/DDX39A/DKC1/DTYMK/EWSR1/EZH2/FANCC/FBXO5/FOXN3/GINS2/GSPT1/HIF1A/HIRA/HMGA1/HMGB3/HMGN2/HNRNPD/HNRNPU/ILF3/INCENP/KATNA1/KIF11/KIF15/KIF20B/KIF22/KIF2C/KPNB1/LBR/LIG3/LMNB1/MARCKS/MCM2/MCM5/MCM6/MEIS2/MKI67/MTF2/MYBL2/MYC/NASP/NCL/NDC80/NUMA1/NUP50/NUP98/NUSAP1/ODC1/ODF2/ORC6/PBK/PLK1/PLK4/PML/POLE/PRC1/PRIM2/RACGAP1/RAD21/RAD23B/RBL1/RBM14/SFPQ/SMARCC1/SMC1A/SMC4/SNRPD1/SQLE/SRSF1/SRSF10/SRSF2/STAG1/STMN1/SYNCRIP/TACC3/TFDP1/TLE3/TMPO/TNPO2/TOP1/TOP2A/TPX2/TRA2B/UBE2C/UBE2S/UCK2/UPF1/WRN/XPO1/YTHDC1	28.1317528260198	fetal_high_decreasing::Hallmark::M5901
fetal_high_decreasing	Hallmark	M5925	HALLMARK_E2F_TARGETS	E2f Targets	Genes encoding cell cycle related targets of E2F transcription factors.	3306	888	170	115	115/888	170/3306	0.129504504504505	0.0514216575922565	2.51848171701113	6.35893359422771	3.45114178953674e-30	8.62785447384184e-29	TRUE	ATAD2/AURKB/BARD1/BIRC5/CBX5/CCNB2/CDC20/CDC25A/CDCA8/CDK1/CDK4/CDKN1B/CENPM/CHEK1/CKS2/CSE1L/CTCF/DCLRE1B/DCTPP1/DDX39A/DEK/DNMT1/DONSON/DSCC1/EED/EXOSC8/EZH2/GINS1/GSPT1/HMGA1/HMGB2/HMGB3/HNRNPD/ILF3/IPO7/KIF22/KIF2C/LBR/LIG1/LMNB1/LUC7L3/LYAR/MCM2/MCM4/MCM5/MCM6/MCM7/MKI67/MLH1/MTHFD2/MYBL2/MYC/NAA38/NASP/NCAPD2/NOP56/NUDT21/NUP107/NUP153/NUP205/ORC6/PA2G4/PAICS/PCNA/PHF5A/PLK1/PLK4/PNN/POLD1/POLD2/POLD3/POLE/PPM1D/PPP1R8/PRDX4/PRIM2/PRKDC/PSIP1/PSMC3IP/RACGAP1/RAD21/RANBP1/RFC1/RFC2/RNASEH2A/RRM2/SMC1A/SMC3/SMC4/SMC6/SNRPB/SPAG5/SPC24/SRSF1/SRSF2/SSRP1/STAG1/STMN1/SYNCRIP/TACC3/TCF19/TIMELESS/TIPIN/TK1/TMPO/TOP2A/TP53/TRA2B/TRIP13/TUBB/UBE2S/UNG/USP1/WEE1/XPO1	28.0640971887596	fetal_high_decreasing::Hallmark::M5925
fetal_high_decreasing	Hallmark	M5926	HALLMARK_MYC_TARGETS_V1	Myc Targets V1	A subgroup of genes regulated by MYC - version 1 (v1).	3306	888	191	113	113/888	191/3306	0.127252252252252	0.0577737447065941	2.20259657563322	4.36368153687574	3.30789200051592e-22	5.5131533341932e-21	TRUE	AIMP2/APEX1/BUB3/CAD/CBX3/CCNA2/CCT2/CCT3/CCT4/CCT5/CDC20/CDK2/CDK4/CSTF2/CUL1/DDX18/DDX21/DEK/DHX15/EEF1B2/EIF2S2/EIF3B/EIF3D/EIF4A1/EIF4G2/ERH/FBL/GNL3/GSPT1/HDAC2/HDGF/HNRNPA1/HNRNPA2B1/HNRNPA3/HNRNPC/HNRNPD/HNRNPR/HNRNPU/IFRD1/ILF2/IMPDH2/KPNB1/LSM2/LSM7/MCM2/MCM4/MCM5/MCM6/MCM7/MYC/NCBP1/NCBP2/NOP56/NPM1/ODC1/PA2G4/PABPC1/PABPC4/PCBP1/PCNA/PHB2/POLD2/PPM1G/PRDX4/PRPF31/PSMA2/PSMD3/PWP1/RAD23B/RANBP1/RFC4/RNPS1/RPL14/RPL18/RPL22/RPL34/RPL6/RPLP0/RPS3/RPS5/RPS6/RRM1/RRP9/RSL1D1/RUVBL2/SERBP1/SET/SF3A1/SF3B3/SMARCC1/SNRPA/SNRPB2/SNRPD1/SNRPD3/SRM/SRPK1/SRSF1/SRSF2/SRSF3/SRSF7/SSB/SYNCRIP/TARDBP/TCP1/TFDP1/TRA2B/TRIM28/TYMS/U2AF1/USP1/XPO1/YWHAE/YWHAQ	20.2585999285677	fetal_high_decreasing::Hallmark::M5926
fetal_high_decreasing	Hallmark	M5928	HALLMARK_MYC_TARGETS_V2	Myc Targets V2	A subgroup of genes regulated by MYC - version 2 (v2).	3306	888	57	34	34/888	57/3306	0.0382882882882883	0.0172413793103448	2.22072072072072	4.11562068149845	1.55218129194925e-07	1.94022661493656e-06	TRUE	AIMP2/BYSL/CBX3/CDK4/DCTPP1/DDX18/GNL3/GRWD1/HK2/IPO4/MCM4/MCM5/MPHOSPH10/MYC/NOC4L/NOP2/NOP56/NPM1/PA2G4/PES1/PLK1/PLK4/PPAN/PPRC1/RCL1/RRP9/SORD/SRM/SUPV3L1/TCOF1/TMEM97/UNG/UTP20/WDR74	5.71214754230238	fetal_high_decreasing::Hallmark::M5928
fetal_high_decreasing	Hallmark	M5893	HALLMARK_MITOTIC_SPINDLE	Mitotic Spindle	Genes important for mitotic spindle assembly.	3306	888	182	78	78/888	182/3306	0.0878378378378378	0.0550514216575923	1.59555984555985	2.14514934074011	1.18251524323781e-06	1.18251524323781e-05	TRUE	ABL1/AKAP13/ALMS1/ALS2/ARF6/ARFGEF1/ARL8A/BIRC5/CCDC88A/CCNB2/CDC42/CDK1/CDK5RAP2/CENPF/CEP192/CEP250/CEP57/CKAP5/CLASP1/CLIP2/CNTRL/CNTROB/CSNK1D/CYTH2/EPB41/EZR/FBXO5/FGD4/FSCN1/GEMIN4/HDAC6/INCENP/ITSN1/KATNA1/KIF11/KIF15/KIF1B/KIF20B/KIF22/KIF2C/KIF3C/KIFAP3/LATS1/LMNB1/MAP1S/MAPRE1/MARCKS/MID1/NCK2/NDC80/NEDD9/NIN/NUMA1/NUSAP1/OPHN1/PCM1/PLEKHG2/PLK1/PRC1/RACGAP1/RASA2/RFC1/ROCK1/SAC3D1/SMC1A/SMC3/SMC4/SOS1/SPTAN1/SSH2/STAU1/TBCD/TOP2A/TPX2/TRIO/TUBGCP2/UXT/YWHAE	4.92719325227184	fetal_high_decreasing::Hallmark::M5893
fetal_high_decreasing	Reactome	M13087	REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA	Processing of Capped Intron Containing Pre Mrna	Processing of Capped Intron-Containing Pre-mRNA	7537	2328	273	193	193/2328	273/7537	0.0829037800687285	0.0362213082128168	2.28881241896706	5.77378419530242	3.59806206778478e-43	4.44720471578198e-40	TRUE	AAAS/ACIN1/AQR/BUD13/CASC3/CCAR1/CCDC12/CDC5L/CHERP/CHTOP/CLP1/CPSF1/CPSF3/CPSF6/CPSF7/CRNKL1/CSTF2/CSTF3/CTNNBL1/CWC22/CWC25/CWC27/DDX23/DDX39A/DDX39B/DDX46/DDX5/DHX15/DHX16/DHX35/DHX38/DHX8/DHX9/EFTUD2/EIF4A3/FAM32A/FUS/FYTTD1/GLE1/GPATCH1/GTF2F1/GTF2F2/HNRNPA1/HNRNPA2B1/HNRNPA3/HNRNPC/HNRNPD/HNRNPF/HNRNPH1/HNRNPK/HNRNPL/HNRNPM/HNRNPR/HNRNPU/HTATSF1/IK/LENG1/LSM2/LSM5/LSM6/LSM7/LUC7L3/MAGOHB/METTL14/METTL3/NCBP1/NCBP2/NUDT21/NUP107/NUP133/NUP153/NUP155/NUP160/NUP188/NUP205/NUP214/NUP35/NUP43/NUP50/NUP54/NUP62/NUP85/NUP88/NUP93/NUP98/NXF1/NXT1/PAPOLA/PAPOLG/PCBP1/PCBP2/PCF11/PHF5A/PLRG1/PNN/POLDIP3/POLR2B/POLR2D/POLR2G/PPIH/PPIL3/PPIL4/PPP1R10/PPP1R8/PPWD1/PQBP1/PRCC/PRPF3/PRPF31/PRPF38A/PRPF4/PRPF40A/PRPF6/PRPF8/PTBP1/PUF60/RAE1/RBBP6/RBM10/RBM22/RBM25/RBM39/RBM7/RBM8A/RBMX/RBMX2/RNF113A/RNPS1/RPS27A/SARNP/SART1/SEC13/SF1/SF3A1/SF3A2/SF3A3/SF3B1/SF3B2/SF3B3/SF3B4/SF3B5/SNIP1/SNRNP200/SNRNP40/SNRNP48/SNRPA/SNRPB/SNRPB2/SNRPC/SNRPD1/SNRPD3/SNRPE/SNRPF/SNW1/SRRM1/SRRM2/SRRT/SRSF1/SRSF10/SRSF11/SRSF12/SRSF2/SRSF3/SRSF4/SRSF6/SRSF7/SRSF9/SUGP1/SYF2/SYMPK/TCERG1/TFIP11/THOC1/THOC2/THOC5/THOC6/TPR/TRA2B/TUT1/U2AF1/U2AF2/U2SURP/UBA52/UPF3B/USP39/WDR33/WDR70/WTAP/XAB2/XRN2/YBX1/ZC3H11A/ZNF830	39.3519128784467	fetal_high_decreasing::Reactome::M13087
fetal_high_decreasing	Reactome	M14033	REACTOME_MRNA_SPLICING	Mrna Splicing	mRNA Splicing	7537	2328	197	137	137/2328	197/7537	0.0588487972508591	0.0261377205784795	2.25148926334886	5.34036463194574	1.39113730180089e-29	8.59722852512952e-27	TRUE	ACIN1/AQR/BUD13/CASC3/CCAR1/CCDC12/CDC5L/CHERP/CRNKL1/CTNNBL1/CWC22/CWC25/CWC27/DDX23/DDX39B/DDX46/DDX5/DHX15/DHX16/DHX35/DHX38/DHX8/DHX9/EFTUD2/EIF4A3/FAM32A/FUS/GPATCH1/GTF2F1/GTF2F2/HNRNPA1/HNRNPA2B1/HNRNPA3/HNRNPC/HNRNPD/HNRNPF/HNRNPH1/HNRNPK/HNRNPL/HNRNPM/HNRNPR/HNRNPU/HTATSF1/IK/LENG1/LSM2/LSM5/LSM6/LSM7/LUC7L3/MAGOHB/NCBP1/NCBP2/PCBP1/PCBP2/PHF5A/PLRG1/PNN/POLR2B/POLR2D/POLR2G/PPIH/PPIL3/PPIL4/PPP1R8/PPWD1/PQBP1/PRCC/PRPF3/PRPF31/PRPF38A/PRPF4/PRPF40A/PRPF6/PRPF8/PTBP1/PUF60/RBM10/RBM22/RBM25/RBM39/RBM7/RBM8A/RBMX/RBMX2/RNF113A/RNPS1/SART1/SF1/SF3A1/SF3A2/SF3A3/SF3B1/SF3B2/SF3B3/SF3B4/SF3B5/SNIP1/SNRNP200/SNRNP40/SNRNP48/SNRPA/SNRPB/SNRPB2/SNRPC/SNRPD1/SNRPD3/SNRPE/SNRPF/SNW1/SRRM1/SRRM2/SRRT/SRSF1/SRSF10/SRSF11/SRSF12/SRSF2/SRSF3/SRSF4/SRSF6/SRSF7/SRSF9/SUGP1/SYF2/TCERG1/TFIP11/TRA2B/U2AF1/U2AF2/U2SURP/UPF3B/USP39/WDR70/XAB2/YBX1/ZNF830	26.0656415290157	fetal_high_decreasing::Reactome::M14033
fetal_high_decreasing	Reactome	M12967	REACTOME_MRNA_3_END_PROCESSING	Mrna 3 End Processing	mRNA 3'-end processing	7537	2328	149	111	111/2328	149/7537	0.047680412371134	0.0197691389146875	2.41186085933716	6.75409303210882	2.37951470834459e-28	9.8036005983797e-26	TRUE	CASC3/CCAR1/CHERP/CHTOP/CLP1/CPSF1/CPSF3/CPSF6/CPSF7/CSTF2/CSTF3/DDX39A/DDX39B/DDX46/DDX5/DHX15/DHX38/DHX9/EIF4A3/FUS/FYTTD1/GTF2F1/GTF2F2/HNRNPA1/HNRNPA2B1/HNRNPA3/HNRNPC/HNRNPD/HNRNPF/HNRNPH1/HNRNPK/HNRNPL/HNRNPM/HNRNPR/HNRNPU/HTATSF1/MAGOHB/NCBP1/NCBP2/NUDT21/PAPOLA/PAPOLG/PCBP1/PCBP2/PCF11/PHF5A/POLDIP3/POLR2B/POLR2D/POLR2G/PPP1R10/PPP1R8/PRPF40A/PTBP1/PUF60/RBBP6/RBM10/RBM25/RBM39/RBM8A/RBMX/RNPS1/RPS27A/SARNP/SF3A1/SF3A2/SF3A3/SF3B1/SF3B2/SF3B3/SF3B4/SF3B5/SNRPA/SNRPB/SNRPB2/SNRPC/SNRPD1/SNRPD3/SNRPE/SNRPF/SRRM1/SRRM2/SRRT/SRSF1/SRSF10/SRSF11/SRSF12/SRSF2/SRSF3/SRSF4/SRSF6/SRSF7/SRSF9/SUGP1/SYMPK/TCERG1/THOC1/THOC2/THOC5/THOC6/TRA2B/TUT1/U2AF1/U2AF2/U2SURP/UBA52/UPF3B/WDR33/XRN2/YBX1/ZC3H11A	25.0086143903466	fetal_high_decreasing::Reactome::M12967
